subject,featuregraph_object_id,llm_object_id,featuregraph_start_index,llm_start_index,delta_start_index,featuregraph_peak_index,llm_peak_index,delta_peak_index,featuregraph_end_index,llm_end_index,delta_end_index,featuregraph_period_seconds,llm_period_seconds,delta_period_seconds,featuregraph_full_excursion,llm_full_excursion,delta_full_excursion,featuregraph_temporal_symmetry,llm_temporal_symmetry,delta_temporal_symmetry
51,24.0,24.0,9834.0,9840.0,-6.0,10031.0,10015.0,16.0,10209.0,10192.0,17.0,3.104,3.008,0.09600000000000009,0.84841,0.84841,0.0,0.9493333333333334,0.9943181818181818,-0.044984848484848405
51,25.0,25.0,10209.0,10192.0,17.0,10426.0,10425.0,1.0,10622.0,10620.0,2.0,3.16,3.28,-0.11999999999999966,0.84352,0.84352,0.0,0.9491525423728814,0.9112149532710281,0.0379375891018533
51,26.0,26.0,10622.0,10620.0,2.0,10834.0,10846.0,-12.0,11051.0,11041.0,10.0,3.264,3.368,-0.10400000000000009,0.91198,0.91687,-0.00488999999999995,0.9883449883449883,0.9263657957244655,0.06197919262052276
51,27.0,27.0,11051.0,11041.0,10.0,11261.0,11268.0,-7.0,11486.0,11453.0,33.0,3.416,3.376,0.040000000000000036,0.93399,0.9193199999999999,0.014670000000000072,0.9655172413793104,0.8980582524271845,0.06745898895212588
51,28.0,28.0,11486.0,11453.0,33.0,11729.0,11707.0,22.0,11890.0,11897.0,-7.0,3.744,3.512,0.2320000000000002,0.58924,0.59169,-0.0024500000000000632,0.7970297029702971,0.8558558558558559,-0.05882615288555881
51,29.0,29.0,11890.0,11897.0,-7.0,12084.0,12079.0,5.0,12257.0,12238.0,19.0,2.84,2.976,-0.13600000000000012,0.7188300000000001,0.7188300000000001,0.0,0.9427792915531336,0.9325513196480939,0.010227971905039657
51,30.0,30.0,12257.0,12238.0,19.0,12444.0,12449.0,-5.0,12643.0,12662.0,-19.0,2.88,2.96,-0.08000000000000007,0.7872899999999999,0.82152,-0.034230000000000094,0.9689119170984456,0.9952830188679245,-0.026371101769478877
51,31.0,31.0,12643.0,12662.0,-19.0,12811.0,12816.0,-5.0,13010.0,13054.0,-44.0,2.936,2.936,0.0,0.7481599999999999,0.7481599999999999,0.0,0.9155313351498637,0.7857142857142857,0.12981704943557804
51,32.0,32.0,13010.0,13054.0,-44.0,13225.0,13221.0,4.0,13432.0,13460.0,-28.0,3.312,3.24,0.07199999999999962,0.91932,0.92421,-0.00488999999999995,0.981042654028436,0.8226600985221675,0.15838255550626856
51,33.0,33.0,13432.0,13460.0,-28.0,13645.0,13637.0,8.0,13863.0,13816.0,47.0,3.36,3.328,0.03200000000000003,1.03423,1.01467,0.019560000000000022,0.988399071925754,0.9943820224719101,-0.005982950546156052
51,34.0,34.0,13863.0,13816.0,47.0,14091.0,14084.0,7.0,14268.0,14281.0,-13.0,3.568,3.576,-0.008000000000000007,0.9535399999999999,0.9535399999999999,0.0,0.8740740740740741,0.8473118279569892,0.026762246117084887
51,35.0,35.0,14268.0,14281.0,-13.0,14444.0,14448.0,-4.0,14653.0,14639.0,14.0,2.824,2.912,-0.08800000000000008,0.93154,0.93154,0.0,0.9142857142857143,0.9329608938547486,-0.018675179569034306
51,36.0,36.0,14653.0,14639.0,14.0,14857.0,14864.0,-7.0,15057.0,15057.0,0.0,3.304,3.328,-0.02400000000000002,0.89486,0.89975,-0.004890000000000061,0.9900990099009901,0.9234449760765551,0.06665403382443502
51,37.0,37.0,15057.0,15057.0,0.0,15257.0,15242.0,15.0,15433.0,15468.0,-35.0,3.2,3.024,0.17600000000000016,0.87042,0.87042,0.0,0.9361702127659575,0.9002433090024331,0.035926903763524365
51,38.0,38.0,15433.0,15468.0,-35.0,15625.0,15642.0,-17.0,15846.0,15820.0,26.0,2.944,3.2,-0.2560000000000002,0.9388700000000001,0.93643,0.0024400000000001087,0.9297820823244553,0.9886363636363636,-0.058854281311908396
51,39.0,39.0,15846.0,15820.0,26.0,16089.0,16069.0,20.0,16291.0,16275.0,16.0,3.712,3.416,0.29600000000000026,1.02445,1.02445,0.0,0.9078651685393259,0.9054945054945055,0.0023706630448203647
51,40.0,40.0,16291.0,16275.0,16.0,16532.0,16511.0,21.0,16730.0,16683.0,47.0,3.544,3.536,0.008000000000000007,0.8508600000000001,0.8508600000000001,0.0,0.9020501138952164,0.8431372549019608,0.0589128589932556
51,41.0,41.0,16730.0,16683.0,47.0,16948.0,16938.0,10.0,17125.0,17139.0,-14.0,3.328,3.416,-0.08800000000000008,0.97066,0.97066,0.0,0.8962025316455696,0.881578947368421,0.014623584277148605
51,42.0,42.0,17125.0,17139.0,-14.0,17319.0,17329.0,-10.0,17525.0,17537.0,-12.0,2.968,3.128,-0.16000000000000014,0.94621,0.94621,0.0,0.97,0.9547738693467337,0.015226130653266279
51,43.0,43.0,17525.0,17537.0,-12.0,17727.0,17726.0,1.0,17937.0,17923.0,14.0,3.264,3.176,0.08799999999999963,0.9046400000000001,0.89731,0.007330000000000059,0.9805825242718447,0.9792746113989638,0.0013079128728809009
51,44.0,44.0,17937.0,17923.0,14.0,18195.0,18171.0,24.0,18412.0,18361.0,51.0,3.744,3.56,0.18400000000000016,0.87286,0.8850800000000001,-0.01222000000000012,0.9136842105263158,0.8675799086757991,0.046104301850516616
51,45.0,45.0,18412.0,18361.0,51.0,18641.0,18651.0,-10.0,18858.0,18834.0,24.0,3.568,3.84,-0.2719999999999998,0.94377,0.94377,0.0,0.9730941704035875,0.773784355179704,0.19930981522388347
51,46.0,46.0,18858.0,18834.0,24.0,19101.0,19087.0,14.0,19273.0,19288.0,-15.0,3.68,3.488,0.19200000000000017,0.92421,0.92421,0.0,0.8289156626506025,0.8854625550660793,-0.056546892415476835
51,47.0,47.0,19273.0,19288.0,-15.0,19459.0,19459.0,0.0,19646.0,19659.0,-13.0,2.864,2.976,-0.1120000000000001,0.78973,0.78973,0.0,0.9973190348525469,0.921832884097035,0.0754861507555119
51,48.0,48.0,19646.0,19659.0,-13.0,19854.0,19838.0,16.0,20046.0,20046.0,0.0,3.16,3.032,0.1280000000000001,0.98533,0.98533,0.0,0.96,0.9250645994832041,0.03493540051679589
51,49.0,49.0,20046.0,20046.0,0.0,20263.0,20249.0,14.0,20477.0,20423.0,54.0,3.272,3.288,-0.016000000000000014,0.9682200000000001,0.9682200000000001,0.0,0.9930394431554525,0.9230769230769231,0.06996252007852932
51,50.0,50.0,20477.0,20423.0,54.0,20699.0,20696.0,3.0,20899.0,20916.0,-17.0,3.488,3.576,-0.08800000000000008,0.98288,0.98288,0.0,0.9478672985781991,0.8924949290060852,0.05537236957211389
51,51.0,51.0,20899.0,20916.0,-17.0,21101.0,21095.0,6.0,21303.0,21280.0,23.0,3.216,3.192,0.02400000000000002,0.9682200000000001,0.9291,0.039120000000000044,1.0,0.9835164835164835,0.016483516483516536
51,52.0,52.0,21303.0,21280.0,23.0,21516.0,21513.0,3.0,21725.0,21696.0,29.0,3.32,3.344,-0.02400000000000002,0.9731099999999999,0.96088,0.012229999999999963,0.990521327014218,0.8798076923076923,0.11071363470652573
51,53.0,53.0,21725.0,21696.0,29.0,21973.0,21953.0,20.0,22147.0,22164.0,-17.0,3.656,3.52,0.13600000000000012,0.9926699999999999,0.99756,-0.004890000000000061,0.8246445497630331,0.9017094017094017,-0.07706485194636858
51,54.0,54.0,22147.0,22164.0,-17.0,22339.0,22345.0,-6.0,22544.0,22548.0,-4.0,2.928,3.136,-0.20800000000000018,0.87286,0.87286,0.0,0.9672544080604534,0.9427083333333334,0.024546074727120004
51,55.0,55.0,22544.0,22548.0,-4.0,22749.0,22758.0,-9.0,22958.0,22961.0,-3.0,3.28,3.304,-0.02400000000000002,0.98289,0.98289,0.0,0.9903381642512077,0.9830508474576272,0.007287316793580523
51,56.0,56.0,22958.0,22961.0,-3.0,23168.0,23175.0,-7.0,23412.0,23420.0,-8.0,3.352,3.336,0.016000000000000014,0.93154,0.92665,0.004890000000000061,0.9251101321585903,0.9324618736383442,-0.007351741479753926
51,57.0,57.0,23412.0,23420.0,-8.0,23625.0,23607.0,18.0,23801.0,23805.0,-4.0,3.656,3.456,0.20000000000000018,0.9193100000000001,0.9193100000000001,0.0,0.9048843187660669,0.9714285714285714,-0.06654425266250452
51,58.0,58.0,23801.0,23805.0,-4.0,24025.0,24007.0,18.0,24203.0,24195.0,8.0,3.2,3.2,0.0,0.9339900000000001,0.9339900000000001,0.0,0.8855721393034826,0.9641025641025641,-0.07853042479908157
51,59.0,59.0,24203.0,24195.0,8.0,24436.0,24418.0,18.0,24612.0,24613.0,-1.0,3.288,3.288,0.0,0.87286,0.87286,0.0,0.8606356968215159,0.9330143540669856,-0.07237865724546977
51,60.0,60.0,24612.0,24613.0,-1.0,24829.0,24826.0,3.0,25032.0,25019.0,13.0,3.144,3.264,-0.11999999999999966,0.9144300000000001,0.9144300000000001,0.0,0.9666666666666667,0.9507389162561576,0.01592775041050909
51,61.0,61.0,25032.0,25019.0,13.0,25273.0,25253.0,20.0,25455.0,25456.0,-1.0,3.552,3.416,0.13600000000000012,0.91687,0.91687,0.0,0.8605200945626478,0.9290617848970252,-0.0685416903343774
51,62.0,62.0,25455.0,25456.0,-1.0,25685.0,25667.0,18.0,25871.0,25870.0,1.0,3.296,3.312,-0.016000000000000014,0.84841,0.84841,0.0,0.8942307692307693,0.9806763285024155,-0.08644555927164621
51,63.0,63.0,25871.0,25870.0,1.0,26101.0,26085.0,16.0,26268.0,26282.0,-14.0,3.328,3.344,-0.016000000000000014,0.78973,0.78973,0.0,0.8413098236775819,0.9563106796116505,-0.11500085593406861
51,64.0,64.0,26268.0,26282.0,-14.0,26463.0,26458.0,5.0,26666.0,26679.0,-13.0,2.896,2.984,-0.08800000000000008,0.89975,0.89486,0.004890000000000061,0.9798994974874372,0.8866498740554156,0.09324962343202159
51,65.0,65.0,26666.0,26679.0,-13.0,26875.0,26863.0,12.0,27051.0,27066.0,-15.0,3.296,3.24,0.055999999999999606,0.8826400000000001,0.8826400000000001,0.0,0.9142857142857143,0.9509043927648578,-0.036618678479143574
51,66.0,66.0,27051.0,27066.0,-15.0,27227.0,27245.0,-18.0,27449.0,27429.0,20.0,2.816,3.056,-0.2400000000000002,0.85575,0.85575,0.0,0.8844221105527639,0.9862258953168044,-0.1018037847640405
51,67.0,67.0,27449.0,27429.0,20.0,27679.0,27664.0,15.0,27857.0,27851.0,6.0,3.616,3.352,0.26400000000000023,0.78973,0.8092900000000001,-0.019560000000000022,0.8725490196078431,0.8862559241706162,-0.013706904562773015
51,68.0,68.0,27857.0,27851.0,6.0,28091.0,28074.0,17.0,28306.0,28241.0,65.0,3.296,3.28,0.016000000000000014,0.90709,0.8875299999999999,0.019560000000000022,0.9576837416481069,0.8564102564102565,0.1012734852378504
51,69.0,69.0,28306.0,28241.0,65.0,28547.0,28549.0,-2.0,28763.0,28737.0,26.0,3.648,3.8,-0.1519999999999997,0.93399,0.93399,0.0,0.9452954048140044,0.7580645161290323,0.18723088868497217
51,70.0,70.0,28763.0,28737.0,26.0,29005.0,28992.0,13.0,29192.0,29207.0,-15.0,3.664,3.544,0.1200000000000001,0.90953,0.93643,-0.026900000000000035,0.8717948717948718,0.9148936170212766,-0.04309874522640478
51,71.0,71.0,29192.0,29207.0,-15.0,29417.0,29401.0,16.0,29595.0,29616.0,-21.0,3.296,3.272,0.02400000000000002,0.99266,0.99266,0.0,0.8833746898263027,0.9486552567237164,-0.06528056689741368
51,72.0,72.0,29595.0,29616.0,-21.0,29790.0,29795.0,-5.0,29989.0,30001.0,-12.0,2.984,3.152,-0.16800000000000015,0.9339900000000001,0.9339900000000001,0.0,0.9898477157360406,0.9298701298701298,0.05997758586591073
51,73.0,73.0,29989.0,30001.0,-12.0,30191.0,30184.0,7.0,30386.0,30393.0,-7.0,3.208,3.112,0.09600000000000009,0.93398,0.9070900000000001,0.02688999999999997,0.982367758186398,0.9336734693877551,0.048694288798642904
51,74.0,74.0,30386.0,30393.0,-7.0,30526.0,30547.0,-21.0,30750.0,30820.0,-70.0,2.68,2.904,-0.22399999999999975,0.5794600000000001,0.5794600000000001,0.0,0.7692307692307692,0.7213114754098361,0.04791929382093307
51,75.0,75.0,30750.0,30820.0,-70.0,30949.0,30975.0,-26.0,31166.0,31202.0,-36.0,3.384,3.424,-0.040000000000000036,0.6405799999999999,0.6405799999999999,0.0,0.9567307692307693,0.8115183246073299,0.1452124446234394
51,76.0,76.0,31166.0,31202.0,-36.0,31358.0,31369.0,-11.0,31518.0,31532.0,-14.0,3.272,3.152,0.11999999999999966,0.84597,0.84597,0.0,0.9090909090909091,0.9878787878787879,-0.07878787878787885
51,77.0,77.0,31518.0,31532.0,-14.0,31703.0,31695.0,8.0,31881.0,31908.0,-27.0,2.76,2.608,0.1519999999999997,0.5061100000000001,0.5061100000000001,0.0,0.9807162534435262,0.8670212765957447,0.11369497684778151
51,78.0,78.0,31881.0,31908.0,-27.0,32059.0,32058.0,1.0,32248.0,32269.0,-21.0,2.848,2.904,-0.05600000000000005,0.66993,0.66993,0.0,0.9700272479564033,0.8310249307479225,0.13900231720848077
51,79.0,79.0,32248.0,32269.0,-21.0,32419.0,32424.0,-5.0,32624.0,32592.0,32.0,2.88,2.928,-0.04800000000000004,0.8044,0.79706,0.007340000000000013,0.9095744680851063,0.9597523219814241,-0.05017785389631779
51,80.0,80.0,32624.0,32592.0,32.0,32832.0,32826.0,6.0,33048.0,33001.0,47.0,3.304,3.216,0.08799999999999963,0.9975499999999999,0.9853299999999999,0.012220000000000009,0.9811320754716981,0.8557457212713937,0.12538635420030442
51,81.0,81.0,33048.0,33001.0,47.0,33271.0,33265.0,6.0,33477.0,33500.0,-23.0,3.512,3.512,0.0,1.0831300000000001,1.0831300000000001,0.0,0.9603729603729604,0.9418837675350702,0.01848919283789019
51,82.0,82.0,33477.0,33500.0,-23.0,33692.0,33689.0,3.0,33911.0,33945.0,-34.0,3.368,3.392,-0.02400000000000002,1.10269,1.10269,0.0,0.9907834101382489,0.849438202247191,0.14134520789105787
51,83.0,83.0,33911.0,33945.0,-34.0,34109.0,34119.0,-10.0,34323.0,34337.0,-14.0,3.336,3.44,-0.10400000000000009,1.03179,1.03179,0.0,0.9611650485436893,0.8877551020408163,0.07340994650287302
51,84.0,84.0,34323.0,34337.0,-14.0,34545.0,34539.0,6.0,34748.0,34738.0,10.0,3.488,3.36,0.1280000000000001,1.0489,1.0489,0.0,0.9552941176470588,0.9925187032418953,-0.037224585594836435
51,85.0,85.0,34748.0,34738.0,10.0,34985.0,34966.0,19.0,35188.0,35209.0,-21.0,3.52,3.416,0.10400000000000009,0.94621,0.94621,0.0,0.9227272727272727,0.9681528662420382,-0.045425593514765494
51,86.0,86.0,35188.0,35209.0,-21.0,35400.0,35390.0,10.0,35620.0,35654.0,-34.0,3.32,3.392,-0.07200000000000006,0.9706600000000001,0.98288,-0.012219999999999898,0.9814814814814815,0.8134831460674157,0.16799833541406584
51,87.0,87.0,35620.0,35654.0,-34.0,35835.0,35825.0,10.0,36044.0,36060.0,-16.0,3.48,3.48,0.0,1.04401,1.04401,0.0,0.9858490566037735,0.8423645320197044,0.14348452458406913
51,88.0,88.0,36044.0,36060.0,-16.0,36258.0,36259.0,-1.0,36458.0,36470.0,-12.0,3.384,3.472,-0.08800000000000008,0.8606400000000001,0.8606400000000001,0.0,0.966183574879227,0.9707317073170731,-0.004548132437846131
51,89.0,89.0,36458.0,36470.0,-12.0,36660.0,36659.0,1.0,36864.0,36878.0,-14.0,3.216,3.2,0.016000000000000014,0.89486,0.88508,0.009780000000000011,0.9950738916256158,0.9264705882352942,0.06860330339032161
51,90.0,90.0,36864.0,36878.0,-14.0,37019.0,37038.0,-19.0,37212.0,37221.0,-9.0,2.872,3.032,-0.16000000000000014,0.66259,0.6357,0.02688999999999997,0.8908045977011494,0.9329446064139941,-0.042140008712844734
51,91.0,91.0,37212.0,37221.0,-9.0,37429.0,37425.0,4.0,37626.0,37604.0,22.0,3.28,3.096,0.18399999999999972,0.8068500000000001,0.8068500000000001,0.0,0.9516908212560387,0.9347258485639687,0.01696497269206998
51,92.0,92.0,37626.0,37604.0,22.0,37860.0,37845.0,15.0,38044.0,38070.0,-26.0,3.448,3.36,0.08800000000000008,0.8484099999999999,0.8826399999999999,-0.03422999999999998,0.8803827751196173,0.9656652360515021,-0.08528246093188485
51,93.0,93.0,38044.0,38070.0,-26.0,38243.0,38248.0,-5.0,38476.0,38484.0,-8.0,3.064,3.224,-0.16000000000000014,0.83863,0.83863,0.0,0.9212962962962963,0.8599033816425121,0.06139291465378416
51,94.0,94.0,38476.0,38484.0,-8.0,38695.0,38681.0,14.0,38876.0,38887.0,-11.0,3.616,3.464,0.15200000000000014,0.9022,0.9022,0.0,0.905,0.9776674937965261,-0.07266749379652604
51,95.0,95.0,38876.0,38887.0,-11.0,39081.0,39065.0,16.0,39249.0,39257.0,-8.0,3.088,3.072,0.016000000000000014,0.84597,0.84597,0.0,0.900804289544236,0.9621621621621621,-0.061357872617926135
51,96.0,96.0,39249.0,39257.0,-8.0,39451.0,39457.0,-6.0,39668.0,39653.0,15.0,2.96,3.136,-0.17600000000000016,0.9584299999999999,0.9584299999999999,0.0,0.964200477326969,0.98989898989899,-0.025698512572020937
51,97.0,97.0,39668.0,39653.0,15.0,39911.0,39891.0,20.0,40079.0,40098.0,-19.0,3.68,3.472,0.20800000000000018,0.91442,0.94621,-0.031789999999999985,0.8175182481751825,0.9303370786516854,-0.11281883047650287
51,98.0,98.0,40079.0,40098.0,-19.0,40269.0,40271.0,-2.0,40472.0,40469.0,3.0,2.864,3.04,-0.17600000000000016,0.8802,0.8802,0.0,0.9669211195928753,0.9326145552560647,0.03430656433681056
51,99.0,99.0,40472.0,40469.0,3.0,40687.0,40689.0,-2.0,40893.0,40913.0,-20.0,3.344,3.344,0.0,0.9022,0.90465,-0.002449999999999952,0.9786223277909739,0.990990990990991,-0.01236866320001706
51,100.0,100.0,40893.0,40913.0,-20.0,41091.0,41100.0,-9.0,41302.0,41325.0,-23.0,3.232,3.288,-0.055999999999999606,0.91442,0.91442,0.0,0.9682151589242054,0.9077669902912622,0.06044816863294322
51,101.0,101.0,41302.0,41325.0,-23.0,41504.0,41506.0,-2.0,41695.0,41712.0,-17.0,3.304,3.248,0.055999999999999606,0.86063,0.86063,0.0,0.9720101781170484,0.9354005167958657,0.03660966132118271
51,102.0,102.0,41695.0,41712.0,-17.0,41899.0,41898.0,1.0,42115.0,42094.0,21.0,3.16,3.136,0.02400000000000002,0.96577,0.96332,0.0024500000000000632,0.9714285714285714,0.9738219895287958,-0.0023934181002244204
51,103.0,103.0,42115.0,42094.0,21.0,42359.0,42343.0,16.0,42552.0,42560.0,-8.0,3.68,3.56,0.1200000000000001,0.93398,0.9755499999999999,-0.041569999999999885,0.8832951945080092,0.9313304721030042,-0.04803527759499504
51,104.0,104.0,42552.0,42560.0,-8.0,42763.0,42746.0,17.0,42948.0,42934.0,14.0,3.232,3.224,0.008000000000000007,0.9290999999999999,0.9290999999999999,0.0,0.9343434343434344,0.9946524064171123,-0.06030897207367791
51,105.0,105.0,42948.0,42934.0,14.0,43163.0,43155.0,8.0,43362.0,43377.0,-15.0,3.2,3.272,-0.07199999999999962,0.90465,0.90465,0.0,0.961352657004831,0.9977426636568849,-0.03639000665205394
51,106.0,106.0,43362.0,43377.0,-15.0,43581.0,43562.0,19.0,43784.0,43749.0,35.0,3.344,3.256,0.08800000000000008,0.88998,0.88998,0.0,0.9620853080568721,0.9946236559139785,-0.03253834785710641
51,107.0,107.0,43784.0,43749.0,35.0,44011.0,43998.0,13.0,44201.0,44204.0,-3.0,3.44,3.488,-0.04800000000000004,0.90464,0.92176,-0.017120000000000024,0.9112709832134293,0.9054945054945055,0.005776477718923756
51,108.0,108.0,44201.0,44204.0,-3.0,44418.0,44401.0,17.0,44602.0,44571.0,31.0,3.256,3.224,0.031999999999999584,0.8092900000000001,0.8092900000000001,0.0,0.9177057356608479,0.9264305177111717,-0.008724782050323787
51,109.0,109.0,44602.0,44571.0,31.0,44842.0,44828.0,14.0,45028.0,45042.0,-14.0,3.392,3.416,-0.02400000000000002,0.8533,0.87775,-0.024450000000000083,0.8732394366197183,0.9087048832271762,-0.035465446607457984
51,110.0,110.0,45028.0,45042.0,-14.0,45253.0,45236.0,17.0,45432.0,45428.0,4.0,3.288,3.264,0.02400000000000002,0.84841,0.84841,0.0,0.8861386138613861,0.9948186528497409,-0.10868003898835477
51,111.0,111.0,45432.0,45428.0,4.0,45636.0,45641.0,-5.0,45836.0,45826.0,10.0,3.064,3.24,-0.17600000000000016,0.75795,0.7555000000000001,0.002449999999999952,0.9900990099009901,0.9296482412060302,0.06045076869495991
51,112.0,112.0,45836.0,45826.0,10.0,46049.0,46046.0,3.0,46239.0,46252.0,-13.0,3.304,3.24,0.06399999999999961,0.81907,0.82641,-0.007340000000000013,0.9429280397022333,0.9671361502347418,-0.024208110532508487
51,113.0,113.0,46239.0,46252.0,-13.0,46439.0,46429.0,10.0,46628.0,46640.0,-12.0,3.12,3.064,0.05600000000000005,0.8679699999999999,0.86308,0.00488999999999995,0.9717223650385605,0.9123711340206185,0.05935123101794193
51,114.0,114.0,46628.0,46640.0,-12.0,46835.0,46819.0,16.0,47040.0,47019.0,21.0,3.168,3.12,0.04800000000000004,0.89486,0.89486,0.0,0.9951456310679612,0.9445910290237467,0.05055460204421447
51,115.0,115.0,47040.0,47019.0,21.0,47255.0,47246.0,9.0,47451.0,47457.0,-6.0,3.36,3.416,-0.05600000000000005,0.9486600000000001,0.9584400000000001,-0.009780000000000011,0.9537712895377128,0.9634703196347032,-0.009699030096990358
51,116.0,116.0,47451.0,47457.0,-6.0,47661.0,47647.0,14.0,47870.0,47909.0,-39.0,3.248,3.208,0.040000000000000036,0.9290999999999999,0.9290999999999999,0.0,0.9976133651551312,0.8407079646017699,0.15690540055336133
51,117.0,117.0,47870.0,47909.0,-39.0,48078.0,48079.0,-1.0,48282.0,48293.0,-11.0,3.336,3.456,-0.1200000000000001,0.9144300000000001,0.9144300000000001,0.0,0.9902912621359223,0.8854166666666666,0.1048745954692557
51,118.0,118.0,48282.0,48293.0,-11.0,48491.0,48486.0,5.0,48668.0,48668.0,0.0,3.304,3.256,0.04800000000000004,0.89242,0.8655200000000001,0.026899999999999924,0.917098445595855,0.9706666666666667,-0.05356822107081172
51,119.0,119.0,48668.0,48668.0,0.0,48819.0,48825.0,-6.0,49011.0,49025.0,-14.0,2.624,2.712,-0.08800000000000008,0.73594,0.7432799999999999,-0.007339999999999902,0.880466472303207,0.8795518207282913,0.0009146515749156592
51,120.0,120.0,49011.0,49025.0,-14.0,49213.0,49199.0,14.0,49389.0,49367.0,22.0,3.152,2.992,0.16000000000000014,0.86064,0.8533,0.007340000000000013,0.9312169312169312,0.9824561403508771,-0.05123920913394597
51,121.0,121.0,49389.0,49367.0,22.0,49613.0,49594.0,19.0,49802.0,49825.0,-23.0,3.2,3.16,0.040000000000000036,0.82885,0.82885,0.0,0.9152542372881356,0.9912663755458515,-0.07601213825771591
51,122.0,122.0,49802.0,49825.0,-23.0,49992.0,50003.0,-11.0,50196.0,50216.0,-20.0,3.032,3.272,-0.23999999999999977,0.8312900000000001,0.8312900000000001,0.0,0.9644670050761421,0.9104859335038363,0.053981071572305805
51,123.0,123.0,50196.0,50216.0,-20.0,50395.0,50397.0,-2.0,50596.0,50625.0,-29.0,3.224,3.152,0.07200000000000006,0.85086,0.85086,0.0,0.995,0.8850855745721271,0.10991442542787289
51,124.0,124.0,50596.0,50625.0,-29.0,50795.0,50788.0,7.0,50988.0,51003.0,-15.0,3.2,3.128,0.07200000000000006,0.9168700000000001,0.90953,0.007340000000000124,0.9846938775510204,0.8624338624338624,0.122260015117158
51,125.0,125.0,50988.0,51003.0,-15.0,51185.0,51170.0,15.0,51382.0,51390.0,-8.0,3.12,3.056,0.06400000000000006,0.89975,0.89975,0.0,1.0,0.8630490956072352,0.1369509043927648
51,126.0,126.0,51382.0,51390.0,-8.0,51596.0,51583.0,13.0,51786.0,51785.0,1.0,3.288,3.304,-0.016000000000000014,0.85086,0.85086,0.0,0.9405940594059405,0.9772151898734177,-0.03662113046747717
51,127.0,127.0,51786.0,51785.0,1.0,52011.0,51992.0,19.0,52156.0,52161.0,-5.0,3.32,3.272,0.04800000000000004,0.69682,0.71393,-0.01710999999999996,0.7837837837837838,0.898936170212766,-0.11515238642898218
51,128.0,128.0,52156.0,52161.0,-5.0,52309.0,52312.0,-3.0,52485.0,52487.0,-2.0,2.384,2.56,-0.17600000000000016,0.6992700000000001,0.70416,-0.00488999999999995,0.9300911854103343,0.9263803680981595,0.003710817312174819
51,129.0,129.0,52485.0,52487.0,-2.0,52671.0,52658.0,13.0,52853.0,52826.0,27.0,2.896,2.768,0.1280000000000001,0.7579400000000001,0.7579400000000001,0.0,0.9891304347826086,0.9911504424778761,-0.002020007695267445
51,130.0,130.0,52853.0,52826.0,27.0,53081.0,53066.0,15.0,53261.0,53277.0,-16.0,3.28,3.264,0.016000000000000014,0.84352,0.89486,-0.05133999999999994,0.8823529411764706,0.9356984478935698,-0.053345506717099256
51,131.0,131.0,53261.0,53277.0,-16.0,53487.0,53467.0,20.0,53654.0,53652.0,2.0,3.248,3.208,0.040000000000000036,0.8044,0.8044,0.0,0.8498727735368956,0.9866666666666667,-0.13679389312977108
51,132.0,132.0,53654.0,53652.0,2.0,53853.0,53861.0,-8.0,54058.0,54072.0,-14.0,2.928,3.152,-0.2240000000000002,0.89242,0.89242,0.0,0.9851485148514851,0.9952380952380953,-0.01008958038661012
51,133.0,133.0,54058.0,54072.0,-14.0,54261.0,54257.0,4.0,54464.0,54464.0,0.0,3.264,3.168,0.09599999999999964,0.88019,0.88019,0.0,1.0,0.9438775510204082,0.056122448979591844
51,134.0,134.0,54464.0,54464.0,0.0,54671.0,54666.0,5.0,54875.0,54877.0,-2.0,3.28,3.272,0.008000000000000007,0.8655299999999999,0.8679699999999999,-0.0024399999999999977,0.9927007299270073,0.9782082324455206,0.014492497481486732
51,135.0,135.0,54875.0,54877.0,-2.0,55085.0,55078.0,7.0,55289.0,55308.0,-19.0,3.312,3.296,0.016000000000000014,0.87041,0.86797,0.0024399999999999977,0.9855072463768116,0.9327146171693735,0.0527926292074381
51,136.0,136.0,55289.0,55308.0,-19.0,55500.0,55500.0,0.0,55718.0,55752.0,-34.0,3.32,3.376,-0.05600000000000005,0.9022,0.9022,0.0,0.9836829836829837,0.8648648648648649,0.11881811881811877
51,137.0,137.0,55718.0,55752.0,-34.0,55961.0,55942.0,19.0,56162.0,56143.0,19.0,3.688,3.536,0.15200000000000014,0.88753,0.88753,0.0,0.9054054054054054,0.9718670076726342,-0.06646160226722886
51,138.0,138.0,56162.0,56143.0,19.0,56385.0,56367.0,18.0,56545.0,56518.0,27.0,3.392,3.4,-0.008000000000000007,0.69193,0.66259,0.029340000000000033,0.835509138381201,0.8053333333333333,0.030175805047867654
51,139.0,139.0,56545.0,56518.0,27.0,56755.0,56763.0,-8.0,56968.0,56984.0,-16.0,2.96,3.168,-0.20800000000000018,0.8264100000000001,0.85575,-0.02933999999999992,0.9929078014184397,0.9484978540772532,0.04440994734118653
51,140.0,140.0,56968.0,56984.0,-16.0,57171.0,57178.0,-7.0,57429.0,57381.0,48.0,3.328,3.32,0.008000000000000007,0.89242,0.89242,0.0,0.8806941431670282,0.9773299748110831,-0.09663583164405487
51,141.0,141.0,57429.0,57381.0,48.0,57659.0,57692.0,-33.0,57884.0,57913.0,-29.0,3.904,4.112,-0.20800000000000018,0.5623400000000001,0.57212,-0.0097799999999999,0.989010989010989,0.8308270676691729,0.15818392134181614
