fault_number,simulation_run,oscillation_id,is_complete,start_index,peak_index,end_index,rise_duration,fall_duration,duration,period,amplitude,rising_mean_rate,falling_mean_rate,peak_rise_rate,peak_fall_rate,temporal_symmetry,raw_mean,raw_std,raw_min,raw_max,raw_range,raw_start,raw_end,raw_delta,raw_abs_delta,dataset,condition,post_injection,transient_response,regime
1,4,48,True,2187.0,2208.0,2228.0,21.0,20.0,41.0,41.0,0.5784317452259984,0.055088737640571275,0.057843174522599836,0.09019837674441078,0.07572593691811562,0.975609756097561,2799.9803101524617,0.7738836866631931,2798.271208668426,2801.398484001022,3.1272753325961276,2800.018584612875,2800.5573048905835,0.5387202777083075,0.5387202777083075,faulty_training,fault_1,1,0,post_response
1,4,49,True,2228.0,2288.0,2336.0,60.0,48.0,108.0,80.0,1.0420272681985807,0.034734242273286024,0.04341780284160753,0.06511417362548855,0.0792817854437999,0.8888888888888888,2800.433863477512,0.8806850248352187,2798.003213479022,2802.9771914912444,4.973978012222233,2800.5573048905835,2800.1110924289887,-0.4462124615947687,0.4462124615947687,faulty_training,fault_1,1,0,post_response
1,4,50,True,2336.0,2356.0,2375.0,20.0,19.0,39.0,68.0,0.4745974452439441,0.04745974452439441,0.04995762581515201,0.0592691360788649,0.059580835958377064,0.9743589743589743,2799.8133042986187,0.7264115248263091,2798.4743331520494,2801.065134458111,2.5908013060616213,2800.1110924289887,2800.2322738151984,0.12118138620962782,0.12118138620962782,faulty_training,fault_1,1,0,post_response
1,4,51,True,2375.0,2410.0,2452.0,35.0,42.0,77.0,54.0,0.7999593211607134,0.045711961209183624,0.03809330100765302,0.06962672864683554,0.07111531228251806,0.9090909090909091,2800.2105738162304,0.7318229465646939,2798.6496411139715,2801.750746869536,3.1011057555647312,2800.2322738151984,2798.956078717,-1.2761950981985137,1.2761950981985137,faulty_training,fault_1,1,0,post_response
1,4,52,True,2452.0,2469.0,2480.0,17.0,11.0,28.0,59.0,0.23427409082387385,0.027561657743985158,0.04259528924070433,0.04411329695421955,0.027778450510504628,0.7857142857142857,2799.851227909687,0.5602922162690447,2798.5494187069576,2800.835998731604,2.286580024646355,2798.956078717,2800.835998731604,1.8799200146040675,1.8799200146040675,faulty_training,fault_1,1,0,post_response
1,4,53,True,2480.0,2489.0,2508.0,9.0,19.0,28.0,20.0,0.30799782815643084,0.06844396181254019,0.032420824016466405,0.00663121960569697,0.051662756384666865,0.6428571428571428,2799.451817524182,0.5746336422384247,2798.4124472380176,2800.835998731604,2.423551493586274,2800.835998731604,2800.275809567877,-0.5601891637270455,0.5601891637270455,faulty_training,fault_1,1,0,post_response
1,4,54,True,2508.0,2521.0,2532.0,13.0,11.0,24.0,32.0,0.1835042906302533,0.02823142932773128,0.033364416478227875,0.037027398944883314,0.03668593754309768,0.9166666666666666,2799.4420024577093,0.7812748245226716,2797.7980502030455,2801.1626243196233,3.364574116577842,2800.275809567877,2801.1626243196233,0.8868147517464422,0.8868147517464422,faulty_training,fault_1,1,0,post_response
1,4,55,True,2532.0,2561.0,2612.0,29.0,51.0,80.0,40.0,1.556367714720409,0.10733570446347648,0.06103402802825133,0.14584335797640052,0.09620203312479134,0.725,2800.227370773565,1.3211749068486207,2797.6723605886714,2803.1717938777692,5.499433289097851,2801.1626243196233,2800.4418519657324,-0.7207723538908795,0.7207723538908795,faulty_training,fault_1,1,0,post_response
1,4,56,True,2612.0,2635.0,2654.0,23.0,19.0,42.0,74.0,0.9417725308626359,0.08189326355327269,0.09913395061711956,0.1271117713879903,0.07889156386654576,0.9047619047619048,2800.190311369486,0.7927750323336085,2798.6656859770515,2802.2376791628417,3.571993185790234,2800.4418519657324,2799.8601111859352,-0.581740779797201,0.581740779797201,faulty_training,fault_1,1,0,post_response
1,4,57,True,2654.0,2657.0,2670.0,3.0,13.0,16.0,22.0,0.1072501707644733,0.0715001138429822,0.01650002627145743,0.009018056751392578,0.01464055618735074,0.375,2799.6713395125357,0.7640496037871873,2797.750705244836,2800.964500108057,3.21379486322121,2799.8601111859352,2799.8602999143686,0.00018872843338613166,0.00018872843338613166,faulty_training,fault_1,1,0,post_response
1,4,58,True,2670.0,2690.0,2710.0,20.0,20.0,40.0,33.0,0.5206575383992913,0.05206575383992913,0.05206575383992913,0.0663988166569652,0.07362223207819625,1.0,2799.9409106440526,0.7573724075043554,2797.903939715052,2801.3356637091197,3.431723994067852,2799.8602999143686,2800.419805644963,0.5595057305945375,0.5595057305945375,faulty_training,fault_1,1,0,post_response
1,4,59,True,2710.0,2736.0,2775.0,26.0,39.0,65.0,46.0,0.9975788769352221,0.07673683668732477,0.051157891124883184,0.08570445211175866,0.09099994663197322,0.8,2799.858589176751,0.9260933469182988,2797.992237360985,2801.7255894681584,3.733352107173232,2800.419805644963,2800.052442257028,-0.36736338793525647,0.36736338793525647,faulty_training,fault_1,1,0,post_response
1,4,60,True,2775.0,2800.0,2819.0,25.0,19.0,44.0,64.0,0.7815730518759665,0.06252584415007732,0.0822708475658912,0.10322897107544123,0.06489779014923443,0.8636363636363636,2800.165946320328,0.7437406221277791,2798.650687438725,2801.460370694167,2.809683255441996,2800.052442257028,2800.8213524117896,0.7689101547616701,0.7689101547616701,faulty_training,fault_1,1,0,post_response
1,4,61,True,2819.0,2839.0,2858.0,20.0,19.0,39.0,39.0,0.45796828306879434,0.045796828306879436,0.04820718769145203,0.060095337294296766,0.06792534808578239,0.9743589743589743,2800.135956584253,0.7044661189129776,2798.5955280906514,2801.578434506662,2.982906416010337,2800.8213524117896,2800.2236340144223,-0.5977183973673164,0.5977183973673164,faulty_training,fault_1,1,0,post_response
1,4,62,True,2858.0,2871.0,2888.0,13.0,17.0,30.0,32.0,0.33725238610327324,0.05188498247742665,0.03967675130626744,0.04068597705695538,0.05417865323379374,0.8666666666666667,2799.7865954854246,0.6307722655817294,2798.5713618584673,2800.9265112739486,2.3551494154812644,2800.2236340144223,2800.669737570235,0.44610355581289696,0.44610355581289696,faulty_training,fault_1,1,0,post_response
1,4,63,True,2888.0,2926.0,2934.0,38.0,8.0,46.0,55.0,0.5404579454361738,0.028445155022956515,0.13511448635904344,0.06506131077608188,0.006262979926577828,0.34782608695652173,2800.634593598755,0.44960414916830793,2799.82849586245,2801.4587842723604,1.630288409910463,2800.669737570235,2800.8712547383625,0.20151716812733866,0.20151716812733866,faulty_training,fault_1,1,0,post_response
1,4,64,True,2934.0,2937.0,2963.0,3.0,26.0,29.0,11.0,0.7985707513123543,0.5323805008749029,0.06142851933171956,0.003543970708233246,0.10425527958273051,0.2068965517241379,2799.492493498449,0.7741471007656051,2798.191095847489,2800.8712547383625,2.680158890873372,2800.8712547383625,2800.0481310748496,-0.823123663512888,0.823123663512888,faulty_training,fault_1,1,0,post_response
1,4,65,True,2963.0,2977.0,2996.0,14.0,19.0,33.0,40.0,0.4512652191044708,0.06446645987206726,0.04750160201099693,0.07000437972728832,0.056160859174997316,0.8484848484848485,2799.424355967995,0.719675748198529,2798.0287713249004,2801.2504778616776,3.2217065367772193,2800.0481310748496,2799.881882704479,-0.16624837037079487,0.16624837037079487,faulty_training,fault_1,1,0,post_response
1,5,1,True,28.0,35.0,41.0,7.0,6.0,13.0,,0.0838029679275678,0.02394370512216223,0.027934322642522602,0.035143112483638106,0.016760593585513562,0.9230769230769231,2800.340406231495,0.3963962046886796,2799.674953130676,2801.0141469035366,1.3391937728606536,2801.00195193656,2801.0141469035366,0.01219496697649447,0.01219496697649447,faulty_training,fault_1,0,0,pre_injection
1,5,2,True,41.0,59.0,76.0,18.0,17.0,35.0,24.0,0.3283108949403868,0.03647898832670964,0.03862481116945727,0.03134167931179945,0.048327890312975796,0.9714285714285714,2800.4179689587004,0.71295315022495,2799.174168633736,2801.729604997637,2.555436363901208,2801.0141469035366,2800.326607758757,-0.6875391447797483,0.6875391447797483,faulty_training,fault_1,0,0,pre_injection
1,5,3,True,76.0,90.0,106.0,14.0,16.0,30.0,31.0,0.3331276215117214,0.04758966021596019,0.04164095268896517,0.04755809704633975,0.05600255741269393,0.9333333333333333,2800.228306209182,0.6183920812523412,2798.8116350742066,2801.262833382975,2.4511983087681983,2800.326607758757,2801.262833382975,0.9362256242179683,0.9362256242179683,faulty_training,fault_1,0,0,pre_injection
1,5,4,True,106.0,123.0,145.0,17.0,22.0,39.0,33.0,0.6802886101925196,0.08003395414029643,0.061844419108410875,0.05897228268113395,0.10317566126359452,0.8717948717948718,2799.8718248099167,0.8534841504217554,2798.583493800139,2801.5987710149834,3.0152772148444456,2801.262833382975,2799.9122604606387,-1.3505729223361413,1.3505729223361413,faulty_training,fault_1,0,0,pre_injection
1,5,5,True,145.0,162.0,172.0,17.0,10.0,27.0,39.0,0.13926573322214608,0.016384203908487775,0.027853146644429217,0.045246003378633756,0.023052348475357577,0.7407407407407407,2799.664573566561,0.4232130277846267,2798.899178919055,2800.5513443339873,1.6521654149323695,2799.9122604606387,2800.0120185182386,0.09975805759995637,0.09975805759995637,faulty_training,fault_1,0,0,pre_injection
1,5,6,True,172.0,188.0,198.0,16.0,10.0,26.0,26.0,0.1222391832491212,0.01527989790614015,0.02444783664982424,0.02298585968133011,0.019352113062677746,0.7692307692307692,2799.748631877278,0.5826799276141571,2798.629646326514,2800.9472857804312,2.317639453917309,2800.0120185182386,2799.8712629314323,-0.1407555868063355,0.1407555868063355,faulty_training,fault_1,0,0,pre_injection
1,5,7,True,198.0,216.0,217.0,18.0,1.0,19.0,28.0,0.24020224180435434,0.026689137978261595,0.4804044836087087,0.03532462178245623,0.0013906748862609676,0.10526315789473684,2800.044527667446,0.5871149185575519,2798.8147088988735,2801.088495351319,2.27378645244562,2799.8712629314323,2799.7552828523962,-0.11598007903603502,0.11598007903603502,faulty_training,fault_1,0,0,pre_injection
1,5,8,True,217.0,218.0,228.0,1.0,10.0,11.0,2.0,0.11736618575287139,0.23473237150574278,0.023473237150574276,0.00044521777135742013,0.02711587388366752,0.18181818181818177,2800.209800858355,0.6085802851260109,2799.2245701496336,2801.4120733976783,2.187503248044777,2799.7552828523962,2800.7910641687067,1.0357813163104765,1.0357813163104765,faulty_training,fault_1,0,0,pre_injection
1,5,9,True,228.0,262.0,290.0,34.0,28.0,62.0,44.0,0.9664748043380769,0.056851459078710406,0.06903391459557692,0.06588518855269285,0.11611065619949841,0.9032258064516129,2800.2176543665273,0.9552493560356499,2798.184545624401,2802.3897228279416,4.205177203540643,2800.7910641687067,2799.537499099261,-1.2535650694458127,1.2535650694458127,faulty_training,fault_1,0,0,pre_injection
1,5,10,True,290.0,294.0,306.0,4.0,12.0,16.0,32.0,0.09267343822921248,0.04633671911460624,0.01544557303820208,0.013022968415498326,0.012770579563448337,0.5,2799.3907091094566,0.30092641306843376,2798.4848395589365,2799.700458605133,1.2156190461964798,2799.537499099261,2799.634885743867,0.0973866446061038,0.0973866446061038,faulty_training,fault_1,0,0,pre_injection
1,5,11,True,306.0,321.0,323.0,15.0,2.0,17.0,27.0,0.07216821192082534,0.009622428256110045,0.07216821192082534,0.018941773311371434,0.003343120420595369,0.23529411764705888,2799.5380464542936,0.37983499495311546,2798.6425362360956,2800.431412108233,1.788875872137396,2799.634885743867,2799.874176842701,0.23929109883420097,0.23929109883420097,faulty_training,fault_1,0,0,pre_injection
1,5,12,True,323.0,326.0,335.0,3.0,9.0,12.0,5.0,0.07089495334275853,0.04726330222850569,0.015754434076168562,0.0007161296615322499,0.01061608137379153,0.5,2799.671948794965,0.5687014915246524,2798.3611249104474,2800.5454845623444,2.1843596518970116,2799.874176842701,2800.038081089796,0.16390424709470608,0.16390424709470608,faulty_training,fault_1,0,0,pre_injection
1,5,13,True,335.0,363.0,398.0,28.0,35.0,63.0,37.0,0.6049286351278624,0.043209188223418744,0.034567350578734994,0.07123277397940911,0.034816648276864724,0.8888888888888888,2800.3204946899846,0.6832313528109059,2798.9160156570556,2801.619868219067,2.703852562011434,2800.038081089796,2800.7643987522742,0.7263176624783227,0.7263176624783227,faulty_training,fault_1,0,0,pre_injection
1,5,14,True,398.0,417.0,447.0,19.0,30.0,49.0,54.0,0.5506349968093218,0.05796157861150756,0.03670899978728812,0.05216217880183649,0.05715783484761232,0.7755102040816326,2800.1138876081636,0.6950994965890611,2798.729714350007,2801.870220389397,3.1405060393904023,2800.7643987522742,2800.926492184252,0.16209343197760973,0.16209343197760973,faulty_training,fault_1,0,0,pre_injection
1,5,15,True,447.0,466.0,489.0,19.0,23.0,42.0,49.0,0.4551121316717399,0.04790654017597262,0.03957496797145565,0.03164005570256449,0.06055975179951929,0.9047619047619048,2799.566564284661,0.6848499489591995,2798.211776042343,2800.926492184252,2.714716141908866,2800.926492184252,2800.4913427411116,-0.4351494431402898,0.4351494431402898,faulty_training,fault_1,0,0,pre_injection
1,5,16,True,489.0,516.0,521.0,27.0,5.0,32.0,50.0,0.46861570619989834,0.0347122745333258,0.18744628247995934,0.0710693966245799,0.013204955367336879,0.3125,2800.1407075638876,0.48411024991056606,2799.142556650865,2800.9853091653836,1.8427525145184518,2800.4913427411116,2799.9529970316858,-0.538345709425812,0.538345709425812,faulty_training,fault_1,0,0,pre_injection
1,5,17,True,521.0,525.0,527.0,4.0,2.0,6.0,9.0,0.06762187604908831,0.03381093802454416,0.06762187604908831,0.01639059005838135,0.0041576702640668374,0.6666666666666667,2800.2660325668303,0.6341945533617849,2799.4584658901827,2801.310411312432,1.8519454222491731,2799.9529970316858,2799.848968908105,-0.10402812358097435,0.10402812358097435,faulty_training,fault_1,0,0,pre_injection
1,5,18,True,527.0,529.0,547.0,2.0,18.0,20.0,4.0,0.3069620246831164,0.3069620246831164,0.03410689163145738,0.007190140351167429,0.03986780823374829,0.19999999999999996,2799.702364186459,0.6464785436863341,2798.9462490971123,2801.7842208329203,2.837971735807969,2799.848968908105,2801.7842208329203,1.935251924815475,1.935251924815475,faulty_training,fault_1,0,0,pre_injection
1,5,19,True,547.0,577.0,610.0,30.0,33.0,63.0,48.0,0.7765422139918883,0.05176948093279255,0.047063164484356865,0.07057404303086515,0.0812221725519521,0.9523809523809523,2800.4521465548296,0.8848270123618188,2798.2181439514848,2802.186756422335,3.9686124708500756,2801.7842208329203,2801.394426176746,-0.3897946561742174,0.3897946561742174,faulty_training,fault_1,1,1,transient_response
1,5,20,True,610.0,667.0,772.0,57.0,105.0,162.0,90.0,11.723090472527474,0.41133650780798153,0.2232969613814757,0.31605671592392354,0.3894531165301487,0.7037037037037037,2800.5313432537337,8.540665192284028,2787.724362472248,2812.693787662279,24.969425190031416,2801.394426176746,2788.55255815031,-12.84186802643626,12.84186802643626,faulty_training,fault_1,1,1,transient_response
1,5,21,True,772.0,809.0,925.0,37.0,116.0,153.0,142.0,14.626512439082262,0.7906222940044466,0.2521812489496942,0.0665593237752546,0.42635672356905163,0.4836601307189542,2777.214240556212,11.407867302117172,2759.8538446660127,2791.11329121301,31.259446546997424,2788.55255815031,2760.682538811146,-27.87001933916372,27.87001933916372,faulty_training,fault_1,1,1,transient_response
1,5,22,True,925.0,1044.0,1120.0,119.0,76.0,195.0,235.0,24.038606797576904,0.4040101982786034,0.632594915725708,0.5915526838488404,0.26530865430340783,0.7794871794871795,2793.1786990026976,14.272820950056069,2760.682538811146,2810.649871088214,49.967332277067726,2760.682538811146,2797.543056744566,36.86051793341994,36.86051793341994,faulty_training,fault_1,1,1,transient_response
1,5,23,True,1120.0,1186.0,1252.0,66.0,66.0,132.0,142.0,2.9898959404354173,0.09060290728592174,0.09060290728592174,0.15393711546275882,0.09485280357112061,1.0,2800.812229829718,1.532884260865406,2797.372063008275,2804.0387148163886,6.666651808113784,2797.543056744566,2800.25244476159,2.709388017024139,2.709388017024139,faulty_training,fault_1,1,1,transient_response
1,5,24,True,1252.0,1290.0,1353.0,38.0,63.0,101.0,104.0,2.0270471432384056,0.10668669174938977,0.06435070295994938,0.08975200939371461,0.1269952552025643,0.7524752475247525,2799.637970790055,1.6320858914528276,2796.636371765572,2803.1150367551895,6.4786649896173,2800.25244476159,2797.940989778181,-2.3114549834090212,2.3114549834090212,faulty_training,fault_1,1,0,post_response
1,5,25,True,1353.0,1365.0,1390.0,12.0,25.0,37.0,75.0,0.48693597771398345,0.0811559962856639,0.038954878217118676,0.026907486869640708,0.06713054252982147,0.6486486486486487,2797.5406455430284,0.6950563181467453,2796.040304742189,2798.7292459765245,2.6889412343352888,2797.940989778181,2797.280024433235,-0.6609653449459074,0.6609653449459074,faulty_training,fault_1,1,0,post_response
1,5,26,True,1390.0,1433.0,1464.0,43.0,31.0,74.0,68.0,1.5003817395829628,0.06978519718990525,0.09679882190857825,0.11656862531626758,0.10346346020073724,0.8378378378378378,2798.8973071702917,1.0341580013517704,2797.0622112528804,2801.1842918337084,4.122080580827969,2797.280024433235,2798.7257966442407,1.4457722110055329,1.4457722110055329,faulty_training,fault_1,1,0,post_response
1,5,27,True,1464.0,1491.0,1514.0,27.0,23.0,50.0,58.0,0.8590142216830827,0.06363068308763575,0.07469688884200719,0.11339149159716726,0.07053016967488475,0.92,2799.3541434170634,0.696617404541089,2798.0976368747356,2801.1316821562764,3.0340452815407843,2798.7257966442407,2799.480467036822,0.7546703925813745,0.7546703925813745,faulty_training,fault_1,1,0,post_response
1,5,28,True,1514.0,1555.0,1587.0,41.0,32.0,73.0,64.0,0.9339715111073019,0.04555958590767326,0.05837321944420637,0.07567506345476431,0.06877791340384647,0.8767123287671232,2800.236776825914,0.7613617120862478,2798.6674993137535,2802.2732015668807,3.6057022531272196,2799.480467036822,2798.9334956629973,-0.5469713738248174,0.5469713738248174,faulty_training,fault_1,1,0,post_response
1,5,29,True,1587.0,1622.0,1647.0,35.0,25.0,60.0,67.0,1.0664405530687873,0.06093946017535927,0.08531524424550298,0.09275570522463568,0.1400339037294998,0.8333333333333334,2800.5333559032006,1.0400973685857584,2797.521055163019,2802.396640533966,4.875585370947192,2798.9334956629973,2800.6704640674197,1.7369684044224414,1.7369684044224414,faulty_training,fault_1,1,0,post_response
1,5,30,True,1647.0,1683.0,1712.0,36.0,29.0,65.0,61.0,1.1680353580275096,0.06489085322375053,0.08055416262258687,0.07203197656331213,0.12227874767418143,0.8923076923076922,2800.1729575563386,1.1016810068872216,2797.4533607580624,2802.8471502542834,5.393789496220961,2800.6704640674197,2798.928520672766,-1.7419433946538447,1.7419433946538447,faulty_training,fault_1,1,0,post_response
1,5,31,True,1712.0,1754.0,1767.0,42.0,13.0,55.0,71.0,1.0382126292122393,0.049438696629154254,0.15972501987880605,0.08890191196292108,0.02860277752406546,0.4727272727272728,2800.818623223228,0.664498561523032,2798.928520672766,2802.0638990720977,3.1353783993317847,2798.928520672766,2801.781923736462,2.853403063696078,2.853403063696078,faulty_training,fault_1,1,0,post_response
1,5,32,True,1767.0,1777.0,1818.0,10.0,41.0,51.0,23.0,1.1001580764780101,0.22003161529560203,0.05366624763307366,0.014968395228879671,0.10618921160953505,0.3921568627450981,2799.7049687782937,1.0429663874563366,2798.102421180153,2801.9003671544197,3.7979459742664403,2801.781923736462,2799.903667074115,-1.8782566623467574,1.8782566623467574,faulty_training,fault_1,1,0,post_response
1,5,33,True,1818.0,1845.0,1855.0,27.0,10.0,37.0,68.0,0.43376850232016295,0.032131000171863926,0.0867537004640326,0.06993831840304665,0.014521598400506264,0.5405405405405406,2799.92297884624,0.5312418962815403,2798.835484074644,2801.428650835131,2.5931667604872928,2799.903667074115,2801.428650835131,1.5249837610158465,1.5249837610158465,faulty_training,fault_1,1,0,post_response
1,5,34,True,1855.0,1890.0,1891.0,35.0,1.0,36.0,45.0,0.4997681239635767,0.028558178512204383,0.9995362479271535,0.06811316268790506,0.00043050634976680156,0.05555555555555558,2800.917130894377,0.5118627998471842,2799.9499768954247,2801.7766678709404,1.826690975515703,2801.428650835131,2800.2481828115897,-1.1804680235413798,1.1804680235413798,faulty_training,fault_1,1,0,post_response
1,5,35,True,1891.0,1895.0,1938.0,4.0,43.0,47.0,5.0,1.4319566960939483,0.7159783480469741,0.0666026370276255,0.006479339493853331,0.10870137322012852,0.17021276595744683,2798.8252983708553,0.9251219920885598,2796.7639909433788,2800.9558614094244,4.191870466045657,2800.2481828115897,2799.343557745975,-0.9046250656147095,0.9046250656147095,faulty_training,fault_1,1,0,post_response
1,5,36,True,1938.0,1984.0,2024.0,46.0,40.0,86.0,89.0,1.3344564759090645,0.058019846778654974,0.06672282379545322,0.09587105523514765,0.08551306522790583,0.9302325581395349,2799.803979840369,1.0131424118429477,2797.7425291843224,2801.6485330850996,3.9060039007772502,2799.343557745975,2799.7292267159537,0.3856689699787239,0.3856689699787239,faulty_training,fault_1,1,0,post_response
1,5,37,True,2024.0,2070.0,2107.0,46.0,37.0,83.0,86.0,1.4824782803120797,0.06445557740487304,0.08013396109795026,0.11174366383788766,0.10532639252296576,0.891566265060241,2800.2956616994393,1.091692240797157,2798.35644227195,2803.3484377793525,4.991995507402407,2799.7292267159537,2799.621513095187,-0.10771362076684454,0.10771362076684454,faulty_training,fault_1,1,0,post_response
1,5,38,True,2107.0,2133.0,2168.0,26.0,35.0,61.0,63.0,0.646934896622497,0.04976422281711516,0.0369677083784284,0.03762294017665226,0.07843083672842113,0.8524590163934427,2799.56297635513,0.7800441543091942,2797.8796078471855,2801.6572512670477,3.7776434198622155,2799.621513095187,2799.709486856505,0.08797376131815327,0.08797376131815327,faulty_training,fault_1,1,0,post_response
1,5,39,True,2168.0,2214.0,2257.0,46.0,43.0,89.0,81.0,1.0637910389184526,0.04625178430080229,0.04947865297295129,0.10027893427604795,0.0950934634771329,0.9662921348314607,2800.3790787556404,0.8629101632505444,2798.330880938667,2802.049824103092,3.7189431644246724,2799.709486856505,2800.5769192379153,0.8674323814102536,0.8674323814102536,faulty_training,fault_1,1,0,post_response
1,5,40,True,2257.0,2279.0,2285.0,22.0,6.0,28.0,65.0,0.2801427127981242,0.025467519345284018,0.0933809042660414,0.0712157985813974,0.02224867120949057,0.4285714285714286,2800.004708011155,0.578784664170173,2798.942171340273,2801.277150786565,2.3349794462919817,2800.5769192379153,2800.808010056295,0.23109081837992562,0.23109081837992562,faulty_training,fault_1,1,0,post_response
1,5,41,True,2285.0,2311.0,2312.0,26.0,1.0,27.0,32.0,0.45181402541857096,0.034754925032197764,0.9036280508371419,0.05552911773802407,0.00019115941713607754,0.07407407407407407,2800.8498797018115,0.5452800430947843,2799.34723544992,2801.722978196408,2.3757427464879584,2800.808010056295,2800.685861747693,-0.1221483086023909,0.1221483086023909,faulty_training,fault_1,1,0,post_response
1,5,42,True,2312.0,2325.0,2357.0,13.0,32.0,45.0,14.0,0.6439827723227154,0.09907427266503313,0.04024892327016971,0.01798469718200977,0.06690747265315622,0.5777777777777777,2800.2148302740175,0.6686025064817687,2798.7609840668456,2801.5269360796183,2.7659520127726864,2800.685861747693,2800.268084680911,-0.4177770667815821,0.4177770667815821,faulty_training,fault_1,1,0,post_response
1,5,43,True,2357.0,2390.0,2416.0,33.0,26.0,59.0,65.0,0.7501089328093258,0.045461147442989444,0.057700687139178905,0.049689683500537284,0.07987936663466826,0.8813559322033898,2799.9867976546234,0.7551615156778582,2798.4127802326825,2801.326156903703,2.9133766710206146,2800.268084680911,2800.3894072936864,0.12132261277520229,0.12132261277520229,faulty_training,fault_1,1,0,post_response
1,5,44,True,2416.0,2443.0,2453.0,27.0,10.0,37.0,53.0,0.6178254999838373,0.04576485185065461,0.12356509999676746,0.08088177056706627,0.020466149387084444,0.5405405405405406,2800.54750216195,0.6094852904642832,2799.4411648235596,2801.8902394661586,2.4490746425990437,2800.3894072936864,2801.8282213527414,1.4388140590549483,1.4388140590549483,faulty_training,fault_1,1,0,post_response
1,5,45,True,2453.0,2455.0,2499.0,2.0,44.0,46.0,12.0,0.6802751463756067,0.6802751463756067,0.03092159756252758,0.004596438839735128,0.061107671128274886,0.08695652173913049,2799.561222536135,0.7642108955493045,2798.156594059094,2801.8282213527414,3.6716272936473615,2801.8282213527414,2798.8378072277587,-2.9904141249826353,2.9904141249826353,faulty_training,fault_1,1,0,post_response
1,5,46,True,2499.0,2532.0,2581.0,33.0,49.0,82.0,77.0,0.9484147773707718,0.05747968347701648,0.03871080723962334,0.0995529529930991,0.07161124211247624,0.8048780487804879,2799.854245054539,0.8945191155124734,2798.0699344787968,2801.90975102801,3.839816549213083,2798.8378072277587,2800.2319220846857,1.3941148569269899,1.3941148569269899,faulty_training,fault_1,1,0,post_response
1,5,47,True,2581.0,2619.0,2652.0,38.0,33.0,71.0,87.0,2.16576343620477,0.11398754927393527,0.13125839007301637,0.11421877231382496,0.20396480121680724,0.9295774647887324,2799.807247031395,1.7940875912173087,2796.1783010618165,2802.7640499577615,6.585748895945017,2800.2319220846857,2799.687411958743,-0.5445101259429066,0.5445101259429066,faulty_training,fault_1,1,0,post_response
1,5,48,True,2652.0,2700.0,2732.0,48.0,32.0,80.0,81.0,1.5322867061779561,0.06384527942408151,0.09576791913612226,0.12509608645545994,0.11732340163439403,0.8,2799.885262465363,0.9703082080342693,2797.935146163848,2801.9349002680497,3.9997541042016564,2799.687411958743,2799.9391986214305,0.2517866626876639,0.2517866626876639,faulty_training,fault_1,1,0,post_response
1,5,49,True,2732.0,2767.0,2800.0,35.0,33.0,68.0,67.0,0.8066705676344554,0.04609546100768317,0.048889125311179116,0.09089531683330279,0.06774155318148586,0.9705882352941176,2800.0704338747805,0.7269312623843557,2798.4584677693724,2801.8573913621944,3.3989235928220296,2799.9391986214305,2800.811755045343,0.8725564239125561,0.8725564239125561,faulty_training,fault_1,1,0,post_response
1,5,50,True,2800.0,2834.0,2856.0,34.0,22.0,56.0,67.0,0.5246323185228903,0.030860724618993546,0.04769384713844457,0.04944113422761802,0.044829561817368815,0.7857142857142857,2800.2029638438476,0.566963002020202,2799.0253114751854,2801.2857599429753,2.2604484677899563,2800.811755045343,2799.7175234398355,-1.0942316055075025,1.0942316055075025,faulty_training,fault_1,1,0,post_response
1,5,51,True,2856.0,2857.0,2882.0,1.0,25.0,26.0,23.0,0.7394228995576668,1.4788457991153336,0.059153831964613345,0.0014505915549307246,0.08294651546470959,0.07692307692307687,2798.7447354324077,0.6619513273061379,2797.483559802065,2799.943243591273,2.4596837892081567,2799.7175234398355,2798.6481467934054,-1.0693766464301007,1.0693766464301007,faulty_training,fault_1,1,0,post_response
1,5,52,True,2882.0,2912.0,2922.0,30.0,10.0,40.0,55.0,0.6910956631309091,0.04607304420872727,0.13821913262618182,0.07763366146937187,0.029147691166508595,0.5,2800.0016529387412,0.6741931539138613,2798.5635019152887,2801.3357644600424,2.77226254475363,2798.6481467934054,2800.520761735937,1.872614942531527,1.872614942531527,faulty_training,fault_1,1,0,post_response
1,5,53,True,2922.0,2957.0,2989.0,35.0,32.0,67.0,45.0,1.8335074929393613,0.10477185673939207,0.11459421830871008,0.13527648767071696,0.1766375197256366,0.9552238805970149,2800.8518005945202,1.5708825153418067,2797.835073612806,2804.14951716983,6.314443557023878,2800.520761735937,2799.630157887468,-0.8906038484687997,0.8906038484687997,faulty_training,fault_1,1,0,post_response
