subject,featuregraph_object_id,start_index,peak_index,end_index,is_complete,period_seconds,full_excursion,temporal_symmetry,transition_complete,plateau_boundary_ambiguous,plateau_invalidated_complete,start_trough_transition_index,start_trough_start_index,start_trough_end_index,peak_transition_index,peak_start_index,peak_end_index,end_trough_transition_index,end_trough_start_index,end_trough_end_index,peak_detection_index,peak_detection_latency_samples,peak_detection_latency_seconds,excluded_by_ann1,excluded_by_ann2,excluded_by_both_annotators
19,118,26935.0,26937.0,26938.0,True,0.024,0.0,0.6666666666666667,True,False,False,26936,26935,26936,26937,26937,26937,26939,26938,26939,27037,100.0,0.8,True,True,True
19,119,26938.0,26940.0,26941.0,True,0.024,0.0012300000000000089,0.6666666666666667,True,False,False,26939,26938,26939,26940,26940,26940,26942,26941,26942,27040,100.0,0.8,True,True,True
19,120,26941.0,26943.0,26944.0,True,0.024,0.0012299999999999811,0.6666666666666667,True,False,False,26942,26941,26942,26943,26943,26943,26945,26944,26945,27043,100.0,0.8,True,True,True
19,121,26944.0,26946.0,26947.0,True,0.024,0.0,0.6666666666666667,True,False,False,26945,26944,26945,26946,26946,26946,26948,26947,26948,27046,100.0,0.8,True,True,True
19,122,26947.0,26949.0,26950.0,True,0.024,0.0,0.6666666666666667,True,False,False,26948,26947,26948,26949,26949,26949,26951,26950,26951,27049,100.0,0.8,True,True,True
19,123,26950.0,26952.0,26953.0,True,0.024,0.0012300000000000089,0.6666666666666667,True,False,False,26951,26950,26951,26952,26952,26952,26953,26953,26953,27052,100.0,0.8,True,True,True
19,127,27945.0,28037.0,28175.0,True,1.648,0.20786900000000003,0.8,True,False,False,27945,27945,27945,28034,28034,28040,28175,28175,28175,28140,103.0,0.824,True,False,False
19,132,29621.0,29701.0,29767.0,True,1.888,0.07872000000000001,0.904109589041096,True,False,False,29622,29621,29622,29700,29700,29703,29767,29767,29767,29803,102.0,0.816,True,True,True
19,134,30085.0,30211.0,30213.0,True,2.4,0.10332,0.03125,True,False,False,30086,30085,30086,30211,30211,30211,30213,30213,30213,30311,100.0,0.8,True,True,True
19,136,30548.0,30617.0,30717.0,True,1.696,0.22631990000000002,0.8165680473372781,True,False,False,30549,30548,30549,30617,30617,30617,30717,30717,30717,30717,100.0,0.8,True,True,True
19,142,32820.0,32999.0,33116.0,True,2.44,0.11069999999999999,0.7905405405405406,True,False,False,32820,32820,32820,32999,32999,32999,33116,33116,33116,33099,100.0,0.8,True,False,False
19,143,33116.0,33155.0,33285.0,True,1.248,0.16358999999999999,0.46153846153846156,True,False,False,33116,33116,33116,33153,33153,33157,33286,33285,33286,33257,102.0,0.816,True,True,True
19,146,34191.0,34296.0,34302.0,True,2.448,0.07133999999999999,0.10810810810810811,True,False,False,34191,34191,34191,34295,34295,34297,34303,34302,34303,34397,101.0,0.808,True,True,True
19,152,35740.0,35796.0,35875.0,True,1.968,0.05043000000000003,0.8296296296296296,True,False,False,35741,35740,35741,35795,35795,35797,35876,35875,35876,35897,101.0,0.808,True,True,True
19,153,35875.0,35994.0,36151.0,True,1.584,0.25953,0.8623188405797102,True,False,False,35876,35875,35876,35993,35993,35995,36152,36151,36152,36095,101.0,0.808,False,False,False
19,163,39683.0,39718.0,39858.0,True,1.616,0.08364000000000002,0.4,True,False,False,39683,39683,39683,39717,39717,39719,39858,39858,39858,39819,101.0,0.808,True,True,True
19,166,40635.0,40735.0,40787.0,True,2.0,0.10208999999999999,0.6842105263157895,True,False,False,40635,40635,40635,40735,40735,40735,40787,40787,40787,40835,100.0,0.8,True,True,True
19,173,42806.0,42889.0,42971.0,True,1.824,0.06641999999999998,0.9939393939393939,True,False,False,42806,42806,42806,42889,42889,42889,42971,42971,42971,42989,100.0,0.8,True,True,True
19,174,42971.0,43098.0,43256.0,True,1.672,0.1968,0.8912280701754386,True,False,False,42971,42971,42971,43097,43097,43099,43257,43256,43257,43199,101.0,0.808,False,False,False
19,177,44123.0,44218.0,44269.0,True,2.368,0.09470999999999999,0.6986301369863014,True,False,False,44123,44123,44123,44217,44217,44219,44269,44269,44269,44319,101.0,0.808,True,True,True
19,180,45054.0,45147.0,45197.0,True,2.384,0.08117999999999997,0.6993006993006994,True,False,False,45055,45054,45055,45147,45147,45147,45197,45197,45197,45247,100.0,0.8,True,True,True
19,183,45952.0,46157.0,46187.0,True,2.752,0.13529999999999998,0.25531914893617025,True,False,False,45952,45952,45952,46157,46157,46157,46188,46187,46188,46257,100.0,0.8,True,True,True
19,185,46423.0,46547.0,46749.0,True,1.992,0.20171999999999998,0.7607361963190185,True,False,False,46423,46423,46423,46546,46546,46548,46749,46749,46749,46648,101.0,0.808,False,True,False
19,186,46749.0,46752.0,46829.0,True,1.64,0.07134,0.07499999999999996,True,False,False,46749,46749,46749,46751,46751,46753,46830,46829,46830,46853,101.0,0.808,True,True,True
19,191,48635.0,48677.0,48776.0,True,1.528,0.08363999999999999,0.5957446808510638,True,False,False,48635,48635,48635,48677,48677,48677,48776,48776,48776,48777,100.0,0.8,True,True,True
19,195,50042.0,50244.0,50527.0,True,2.576,0.19311000000000003,0.8329896907216495,True,False,False,50042,50042,50042,50243,50243,50245,50527,50527,50527,50345,101.0,0.808,True,True,True
19,198,51453.0,51559.0,51561.0,True,2.08,0.10209000000000001,0.03703703703703709,True,False,False,51453,51453,51453,51559,51559,51559,51562,51561,51562,51659,100.0,0.8,True,True,True
19,202,52829.0,52905.0,53000.0,True,1.64,0.10946999999999998,0.8888888888888888,True,False,False,52829,52829,52829,52904,52904,52906,53000,53000,53000,53006,101.0,0.808,True,True,True
19,210,56259.0,56373.0,56501.0,True,4.152,0.17712,0.9421487603305785,True,False,False,56260,56259,56260,56371,56371,56375,56501,56501,56501,56475,102.0,0.816,False,False,False
19,212,56991.0,57109.0,57169.0,True,2.064,0.13161,0.6741573033707865,True,False,False,56991,56991,56991,57107,57107,57111,57169,57169,57169,57211,102.0,0.816,True,True,True
19,214,57479.0,57612.0,57701.0,True,2.368,0.27059900000000003,0.8018018018018018,True,False,False,57479,57479,57479,57611,57611,57613,57702,57701,57702,57713,101.0,0.808,True,True,True
20,9,4225.0,4469.0,4751.0,True,4.376,1.0,0.9277566539923955,True,False,False,4225,4225,4225,4369,4369,4569,4751,4751,4751,4669,200.0,1.6,False,False,False
20,51,24420.0,24433.0,24496.0,True,2.008,0.34018,0.3421052631578947,True,False,False,24420,24420,24420,24433,24433,24433,24496,24496,24496,24533,100.0,0.8,True,True,True
20,58,27406.0,27598.0,27875.0,True,3.904,0.88074,0.8187633262260128,True,False,False,27406,27406,27406,27598,27598,27599,27875,27875,27875,27699,101.0,0.808,False,False,False
20,59,27875.0,27936.0,27974.0,True,2.704,0.32454000000000005,0.7676767676767677,True,False,False,27875,27875,27875,27935,27935,27937,27974,27974,27974,28037,101.0,0.808,True,True,True
20,69,32321.0,32377.0,32426.0,True,2.032,0.36168,0.9333333333333333,True,False,False,32321,32321,32321,32377,32377,32377,32426,32426,32426,32477,100.0,0.8,True,True,True
20,70,32426.0,32663.0,32964.0,True,2.288,1.0,0.8810408921933086,True,False,False,32426,32426,32426,32553,32553,32773,32964,32964,32964,32873,210.0,1.68,False,False,False
20,78,36392.0,36398.0,36478.0,True,1.72,0.40567,0.13953488372093026,True,False,False,36392,36392,36392,36397,36397,36399,36478,36478,36478,36499,101.0,0.808,True,True,True
20,86,39346.0,39385.0,39410.0,True,2.104,0.304984,0.78125,True,False,False,39346,39346,39346,39385,39385,39385,39410,39410,39410,39485,100.0,0.8,True,True,True
20,90,40807.0,40833.0,40922.0,True,2.12,0.299124,0.4521739130434783,True,False,False,40807,40807,40807,40833,40833,40833,40922,40922,40922,40933,100.0,0.8,True,True,True
20,91,40922.0,41107.0,41345.0,True,2.192,0.80547,0.8747044917257684,True,False,False,40922,40922,40922,41067,41067,41147,41346,41345,41346,41247,140.0,1.12,False,False,False
20,92,41345.0,41406.0,41458.0,True,2.392,0.344089,0.9203539823008849,True,False,False,41346,41345,41346,41405,41405,41407,41458,41458,41458,41507,101.0,0.808,True,True,True
20,97,43369.0,43417.0,43457.0,True,2.36,0.30987248,0.9090909090909091,True,False,False,43370,43369,43370,43417,43417,43417,43457,43457,43457,43517,100.0,0.8,True,True,True
20,108,48536.0,48725.0,48946.0,True,4.992,0.88856,0.9219512195121952,True,False,False,48536,48536,48536,48687,48687,48763,48947,48946,48947,48863,138.0,1.104,False,False,False
20,109,48946.0,48964.0,49046.0,True,1.912,0.18181000000000003,0.36,True,False,False,48947,48946,48947,48963,48963,48965,49047,49046,49047,49065,101.0,0.808,True,True,True
20,112,49959.0,50215.0,50448.0,True,4.024,1.0,0.9529652351738241,True,False,False,49959,49959,49959,50179,50179,50251,50448,50448,50448,50351,136.0,1.088,False,False,False
20,113,50448.0,50492.0,50550.0,True,2.216,0.337246,0.8627450980392157,True,False,False,50448,50448,50448,50491,50491,50493,50550,50550,50550,50593,101.0,0.808,True,True,True
20,115,50950.0,51011.0,51044.0,True,2.296,0.21603,0.7021276595744681,True,False,False,50950,50950,50950,51011,51011,51011,51044,51044,51044,51111,100.0,0.8,True,True,True
20,120,53075.0,53222.0,53225.0,True,3.112,0.273702,0.040000000000000036,True,False,False,53075,53075,53075,53221,53221,53224,53225,53225,53225,53324,102.0,0.816,True,True,True
20,125,55263.0,55322.0,55353.0,True,2.624,0.18866,0.6888888888888889,True,False,False,55263,55263,55263,55321,55321,55324,55353,55353,55353,55424,102.0,0.816,True,True,True
20,126,55353.0,55565.0,55775.0,True,1.944,0.84262,0.995260663507109,True,False,False,55353,55353,55353,55543,55543,55587,55775,55775,55775,55687,122.0,0.976,False,False,False
20,133,58954.0,59156.0,59540.0,True,4.304,0.86119,0.689419795221843,True,False,False,58954,58954,58954,59156,59156,59157,59540,59540,59540,59257,101.0,0.808,False,False,False
21,1,98.0,121.0,138.0,True,,0.10850000000000001,0.85,True,False,False,98,98,98,121,121,121,138,138,138,221,100.0,0.8,True,True,True
21,2,138.0,354.0,560.0,True,1.864,0.914956,0.976303317535545,True,False,False,138,138,138,317,317,391,560,560,560,491,137.0,1.096,False,False,False
21,16,6396.0,6407.0,6453.0,True,1.024,0.02737,0.38596491228070173,True,False,False,6397,6396,6397,6407,6407,6407,6453,6453,6453,6507,100.0,0.8,True,True,True
21,17,6453.0,6734.0,7059.0,True,2.616,1.0,0.9273927392739274,True,False,False,6453,6453,6453,6569,6569,6899,7059,7059,7059,6999,265.0,2.12,False,False,False
21,18,7059.0,7073.0,7082.0,True,2.712,0.07428999999999997,0.782608695652174,True,False,False,7059,7059,7059,7073,7073,7074,7082,7082,7082,7174,101.0,0.808,True,True,True
21,33,12744.0,12836.0,12925.0,True,1.552,1.0,0.9834254143646409,True,False,False,12763,12725,12763,12825,12825,12847,12947,12903,12947,12947,111.0,0.888,True,True,True
21,42,15797.0,15926.0,15928.0,True,2.464,0.42033999999999994,0.03053435114503822,True,False,False,15797,15797,15797,15925,15925,15927,15928,15928,15928,16027,101.0,0.808,True,True,True
21,53,20155.0,20188.0,20299.0,True,1.352,0.26198,0.45833333333333337,True,False,False,20155,20155,20155,20187,20187,20189,20299,20299,20299,20289,101.0,0.808,True,True,True
21,55,20840.0,20917.0,20957.0,True,3.416,0.069404,0.6837606837606838,True,False,False,20840,20840,20840,20917,20917,20917,20957,20957,20957,21017,100.0,0.8,True,True,True
21,57,21447.0,21698.0,21789.0,True,3.504,1.0,0.5321637426900585,True,False,False,21447,21447,21447,21685,21685,21711,21811,21767,21811,21811,113.0,0.904,False,False,False
21,58,21789.0,22025.0,22345.0,True,2.616,1.0,0.8489208633093526,True,False,False,21811,21767,21811,21867,21867,22183,22345,22345,22345,22283,258.0,2.064,False,False,False
21,69,26894.0,26908.0,26971.0,True,1.664,0.22483,0.36363636363636365,True,False,False,26894,26894,26894,26907,26907,26909,26971,26971,26971,27009,101.0,0.808,True,True,True
21,70,26971.0,27104.0,27389.0,True,1.568,1.0,0.6363636363636364,True,False,False,26971,26971,26971,27097,27097,27111,27389,27389,27389,27211,107.0,0.856,False,False,False
21,71,27389.0,27678.0,27917.0,True,4.592,1.0,0.9053030303030303,True,False,False,27389,27389,27389,27525,27525,27831,27931,27903,27931,27931,253.0,2.024,True,True,True
21,79,30641.0,30647.0,30655.0,True,1.216,0.03519,0.8571428571428572,True,False,False,30641,30641,30641,30647,30647,30647,30655,30655,30655,30747,100.0,0.8,True,True,True
21,85,32248.0,32266.0,32322.0,True,1.384,0.16423000000000004,0.4864864864864865,True,False,False,32248,32248,32248,32265,32265,32267,32322,32322,32322,32367,101.0,0.808,True,True,True
21,89,33599.0,33607.0,33758.0,True,1.688,0.30694,0.10062893081761004,True,False,False,33599,33599,33599,33607,33607,33607,33758,33758,33758,33707,100.0,0.8,True,True,True
21,138,52563.0,52576.0,52590.0,True,1.656,0.07723000000000002,0.962962962962963,True,False,False,52563,52563,52563,52575,52575,52577,52590,52590,52590,52677,101.0,0.808,True,True,True
23,1,98.0,195.0,356.0,True,,0.5171110000000001,0.751937984496124,True,False,False,98,98,98,195,195,195,356,356,356,295,100.0,0.8,False,False,False
23,8,2763.0,2775.0,2787.0,True,1.432,0.03225,1.0,True,False,False,2763,2763,2763,2773,2773,2777,2787,2787,2787,2877,102.0,0.816,True,True,True
23,16,5302.0,5304.0,5306.0,True,1.776,0.0009799999999999809,1.0,True,False,False,5302,5302,5302,5303,5303,5305,5307,5306,5307,5405,101.0,0.808,True,True,True
23,19,6136.0,6143.0,6152.0,True,1.792,0.03421000000000002,0.875,True,False,False,6136,6136,6136,6143,6143,6143,6152,6152,6152,6243,100.0,0.8,True,True,True
23,22,6979.0,6988.0,6998.0,True,1.864,0.026390000000000025,0.9473684210526316,True,False,False,6980,6979,6980,6987,6987,6989,6998,6998,6998,7089,101.0,0.808,True,True,True
23,25,7794.0,7811.0,7816.0,True,1.832,0.06353999999999999,0.4545454545454546,True,False,False,7794,7794,7794,7811,7811,7811,7816,7816,7816,7911,100.0,0.8,True,True,True
23,37,12400.0,12406.0,12447.0,True,1.888,0.21406999999999998,0.25531914893617025,True,False,False,12400,12400,12400,12405,12405,12407,12456,12439,12456,12507,101.0,0.808,True,True,True
23,38,12447.0,12602.0,12760.0,True,1.568,0.69111,0.9904153354632588,True,False,False,12456,12439,12456,12601,12601,12603,12760,12760,12760,12703,101.0,0.808,False,False,False
23,39,12760.0,12775.0,12872.0,True,1.384,0.21799000000000002,0.2678571428571429,True,False,False,12760,12760,12760,12774,12774,12776,12872,12872,12872,12876,101.0,0.808,True,True,True
23,42,13687.0,13845.0,14008.0,True,3.264,0.8827,0.9844236760124611,True,False,False,13687,13687,13687,13838,13838,13853,14008,14008,14008,13953,108.0,0.864,False,False,False
23,43,14008.0,14062.0,14143.0,True,1.736,0.40273400000000004,0.8,True,False,False,14008,14008,14008,14061,14061,14064,14143,14143,14143,14164,102.0,0.816,True,True,True
23,48,15280.0,15281.0,15287.0,True,1.432,0.005860000000000032,0.2857142857142857,True,False,False,15280,15280,15280,15281,15281,15281,15287,15287,15287,15381,100.0,0.8,True,True,True
23,65,21136.0,21139.0,21143.0,True,1.6,0.0048799999999999955,0.8571428571428572,True,False,False,21136,21136,21136,21139,21139,21139,21144,21143,21144,21239,100.0,0.8,True,True,True
23,88,30321.0,30500.0,30717.0,True,3.08,1.0,0.9040404040404041,True,False,False,30321,30321,30321,30471,30471,30529,30717,30717,30717,30629,129.0,1.032,False,False,False
23,89,30717.0,30775.0,30845.0,True,2.2,0.22581,0.90625,True,False,False,30717,30717,30717,30775,30775,30776,30845,30845,30845,30876,101.0,0.808,True,True,True
23,90,30845.0,30969.0,31083.0,True,1.552,0.35093,0.957983193277311,True,False,False,30845,30845,30845,30969,30969,30969,31083,31083,31083,31069,100.0,0.8,True,False,False
23,98,33936.0,33939.0,33941.0,True,1.856,0.0048900000000000055,0.8,True,False,False,33936,33936,33936,33939,33939,33939,33941,33941,33941,34039,100.0,0.8,True,True,True
23,103,35157.0,35159.0,35161.0,True,1.584,0.025410000000000016,1.0,True,False,False,35157,35157,35157,35158,35158,35160,35161,35161,35161,35260,101.0,0.808,True,True,True
23,104,35161.0,35162.0,35164.0,True,0.024,0.013690000000000008,0.6666666666666667,True,False,False,35161,35161,35161,35162,35162,35163,35164,35164,35164,35263,101.0,0.808,True,True,True
23,105,35164.0,35166.0,35168.0,True,0.032,0.013690000000000008,1.0,True,False,False,35164,35164,35164,35165,35165,35167,35168,35168,35168,35267,101.0,0.808,True,True,True
23,106,35168.0,35170.0,35172.0,True,0.032,0.003909999999999997,1.0,True,False,False,35168,35168,35168,35169,35169,35171,35172,35172,35172,35271,101.0,0.808,True,True,True
23,107,35172.0,35174.0,35176.0,True,0.032,0.002929999999999988,1.0,True,False,False,35172,35172,35172,35173,35173,35175,35176,35176,35176,35275,101.0,0.808,True,True,True
23,108,35176.0,35178.0,35180.0,True,0.032,0.01172999999999999,1.0,True,False,False,35176,35176,35176,35177,35177,35179,35180,35180,35180,35279,101.0,0.808,True,True,True
23,109,35180.0,35182.0,35184.0,True,0.032,0.016609999999999986,1.0,True,False,False,35180,35180,35180,35181,35181,35183,35184,35184,35184,35283,101.0,0.808,True,True,True
23,110,35184.0,35186.0,35188.0,True,0.032,0.015639999999999987,1.0,True,False,False,35184,35184,35184,35185,35185,35187,35188,35188,35188,35287,101.0,0.808,True,True,True
23,111,35188.0,35190.0,35192.0,True,0.032,0.014659999999999979,1.0,True,False,False,35188,35188,35188,35189,35189,35191,35192,35192,35192,35291,101.0,0.808,True,True,True
23,112,35192.0,35193.0,35195.0,True,0.024,0.004880000000000023,0.6666666666666667,True,False,False,35192,35192,35192,35193,35193,35194,35195,35195,35195,35294,101.0,0.808,True,True,True
23,113,35195.0,35197.0,35199.0,True,0.032,0.0019500000000000073,1.0,True,False,False,35195,35195,35195,35196,35196,35198,35199,35199,35199,35298,101.0,0.808,True,True,True
23,114,35199.0,35201.0,35203.0,True,0.032,0.003909999999999997,1.0,True,False,False,35199,35199,35199,35200,35200,35202,35203,35203,35203,35302,101.0,0.808,True,True,True
23,115,35203.0,35205.0,35207.0,True,0.032,0.004880000000000023,1.0,True,False,False,35203,35203,35203,35204,35204,35206,35207,35207,35207,35306,101.0,0.808,True,True,True
23,123,38102.0,38108.0,38110.0,True,1.864,0.011730000000000018,0.5,True,False,False,38102,38102,38102,38107,38107,38109,38110,38110,38110,38209,101.0,0.808,True,True,True
23,126,38933.0,38939.0,38941.0,True,1.856,0.010759999999999992,0.5,True,False,False,38933,38933,38933,38939,38939,38939,38942,38941,38942,39039,100.0,0.8,True,True,True
23,129,39763.0,39765.0,39771.0,True,1.824,0.011730000000000018,0.5,True,False,False,39763,39763,39763,39765,39765,39765,39771,39771,39771,39865,100.0,0.8,True,True,True
23,132,40590.0,40597.0,40602.0,True,1.84,0.009780000000000011,0.8333333333333334,True,False,False,40591,40590,40591,40597,40597,40597,40602,40602,40602,40697,100.0,0.8,True,True,True
23,140,43464.0,43466.0,43481.0,True,1.512,0.06939999999999996,0.23529411764705888,True,False,False,43464,43464,43464,43465,43465,43467,43481,43481,43481,43567,101.0,0.808,True,True,True
23,150,47251.0,47257.0,47258.0,True,1.856,0.007819999999999994,0.2857142857142857,True,False,False,47251,47251,47251,47257,47257,47257,47258,47258,47258,47357,100.0,0.8,True,True,True
23,153,48085.0,48090.0,48094.0,True,1.88,0.0048900000000000055,0.8888888888888888,True,False,False,48085,48085,48085,48089,48089,48091,48094,48094,48094,48191,101.0,0.808,True,True,True
23,158,49670.0,49751.0,49756.0,True,1.856,0.24828999999999998,0.11627906976744184,True,False,False,49670,49670,49670,49750,49750,49753,49757,49756,49757,49853,102.0,0.816,True,True,True
23,161,50583.0,50587.0,50590.0,True,1.856,0.00488999999999995,0.8571428571428572,True,False,False,50583,50583,50583,50587,50587,50587,50590,50590,50590,50687,100.0,0.8,True,True,True
23,164,51412.0,51421.0,51423.0,True,1.888,0.017600000000000005,0.36363636363636365,True,False,False,51412,51412,51412,51420,51420,51422,51423,51423,51423,51522,101.0,0.808,True,True,True
23,167,52249.0,52255.0,52258.0,True,1.88,0.009780000000000011,0.6666666666666667,True,False,False,52249,52249,52249,52255,52255,52255,52258,52258,52258,52355,100.0,0.8,True,True,True
23,170,53084.0,53088.0,53091.0,True,1.856,0.003910000000000025,0.8571428571428572,True,False,False,53084,53084,53084,53087,53087,53089,53091,53091,53091,53189,101.0,0.808,True,True,True
23,173,53902.0,53907.0,53910.0,True,1.824,0.003910000000000025,0.75,True,False,False,53903,53902,53903,53907,53907,53907,53910,53910,53910,54007,100.0,0.8,True,True,True
23,178,55573.0,55577.0,55585.0,True,1.824,0.02248,0.6666666666666667,True,False,False,55573,55573,55573,55577,55577,55577,55585,55585,55585,55677,100.0,0.8,True,True,True
23,181,56403.0,56415.0,56422.0,True,1.84,0.026390000000000025,0.736842105263158,True,False,False,56403,56403,56403,56415,56415,56416,56422,56422,56422,56516,101.0,0.808,True,True,True
23,184,57239.0,57243.0,57250.0,True,1.824,0.009770000000000001,0.7272727272727273,True,False,False,57239,57239,57239,57242,57242,57244,57250,57250,57250,57344,101.0,0.808,True,True,True
23,187,58083.0,58090.0,58092.0,True,1.872,0.010760000000000047,0.4444444444444444,True,False,False,58083,58083,58083,58089,58089,58091,58092,58092,58092,58191,101.0,0.808,True,True,True
23,190,58915.0,58929.0,58931.0,True,1.904,0.04691999999999996,0.25,True,False,False,58915,58915,58915,58929,58929,58929,58931,58931,58931,59029,100.0,0.8,True,True,True
25,1,308.0,312.0,345.0,True,,0.03667500000000001,0.21621621621621623,True,False,False,308,308,308,309,309,315,345,345,345,415,103.0,0.824,True,True,True
25,18,8146.0,8154.0,8190.0,True,2.488,0.044009999999999994,0.36363636363636365,True,False,False,8147,8145,8147,8153,8153,8156,8190,8190,8190,8256,102.0,0.816,True,True,True
25,100,45466.0,45619.0,45631.0,True,3.728,2.2885,0.1454545454545455,True,False,False,45467,45466,45467,45609,45609,45629,45632,45631,45632,45729,110.0,0.88,True,True,True
25,101,45631.0,45633.0,45635.0,True,0.112,0.2518,1.0,True,False,False,45632,45631,45632,45633,45633,45634,45636,45635,45636,45734,101.0,0.808,True,True,True
25,102,45635.0,45637.0,45638.0,True,0.032,0.1907000000000001,0.6666666666666667,True,False,False,45636,45635,45636,45637,45637,45637,45639,45638,45639,45737,100.0,0.8,True,True,True
25,103,45638.0,45640.0,45641.0,True,0.024,0.17603999999999997,0.6666666666666667,True,False,False,45639,45638,45639,45640,45640,45640,45642,45641,45642,45740,100.0,0.8,True,True,True
25,104,45641.0,45643.0,45645.0,True,0.024,0.28362000000000004,1.0,True,False,False,45642,45641,45642,45643,45643,45644,45646,45645,45646,45744,101.0,0.808,True,True,True
25,105,45645.0,45647.0,45648.0,True,0.032,0.17115,0.6666666666666667,True,False,False,45646,45645,45646,45647,45647,45647,45649,45648,45649,45747,100.0,0.8,True,True,True
25,106,45648.0,45650.0,45651.0,True,0.024,0.132025,0.6666666666666667,True,False,False,45649,45648,45649,45650,45650,45650,45652,45651,45652,45750,100.0,0.8,True,True,True
25,107,45651.0,45653.0,45655.0,True,0.024,0.129585,1.0,True,False,False,45652,45651,45652,45653,45653,45654,45656,45655,45656,45754,101.0,0.808,True,True,True
25,108,45655.0,45657.0,45658.0,True,0.032,0.0489,0.6666666666666667,True,False,False,45656,45655,45656,45657,45657,45657,45659,45658,45659,45757,100.0,0.8,True,True,True
25,109,45658.0,45660.0,45662.0,True,0.024,0.03422999999999998,1.0,True,False,False,45659,45658,45659,45660,45660,45660,45663,45661,45663,45760,100.0,0.8,True,True,True
25,110,45662.0,45664.0,45665.0,True,0.032,0.01711999999999997,0.6666666666666667,True,False,False,45663,45661,45663,45664,45664,45664,45666,45665,45666,45764,100.0,0.8,True,True,True
25,111,45665.0,45667.0,45668.0,True,0.024,0.04646,0.6666666666666667,True,False,False,45666,45665,45666,45667,45667,45667,45669,45668,45669,45767,100.0,0.8,True,True,True
25,112,45668.0,45670.0,45672.0,True,0.024,0.10269,1.0,True,False,False,45669,45668,45669,45670,45670,45671,45673,45672,45673,45771,101.0,0.808,True,True,True
25,113,45672.0,45674.0,45675.0,True,0.032,0.11490999999999996,0.6666666666666667,True,False,False,45673,45672,45673,45674,45674,45674,45676,45675,45676,45774,100.0,0.8,True,True,True
25,114,45675.0,45677.0,45678.0,True,0.024,0.03178000000000003,0.6666666666666667,True,False,False,45676,45675,45676,45677,45677,45677,45679,45678,45679,45777,100.0,0.8,True,True,True
25,115,45678.0,45680.0,45682.0,True,0.024,0.0,1.0,True,False,False,45679,45678,45679,45680,45680,45681,45683,45682,45683,45781,101.0,0.808,True,True,True
25,116,45682.0,45684.0,45685.0,True,0.032,0.0,0.6666666666666667,True,False,False,45683,45682,45683,45684,45684,45684,45686,45685,45686,45784,100.0,0.8,True,True,True
25,117,45685.0,45687.0,45689.0,True,0.024,0.0,1.0,True,False,False,45686,45685,45686,45687,45687,45687,45690,45688,45690,45787,100.0,0.8,True,True,True
25,118,45689.0,45691.0,45692.0,True,0.032,0.0,0.6666666666666667,True,False,False,45690,45688,45690,45691,45691,45691,45693,45692,45693,45791,100.0,0.8,True,True,True
25,119,45692.0,45694.0,45695.0,True,0.024,0.0,0.6666666666666667,True,False,False,45693,45692,45693,45694,45694,45694,45696,45695,45696,45794,100.0,0.8,True,True,True
25,120,45695.0,45697.0,45699.0,True,0.024,0.0,1.0,True,False,False,45696,45695,45696,45697,45697,45698,45700,45699,45700,45798,101.0,0.808,True,True,True
25,121,45699.0,45701.0,45702.0,True,0.032,0.0,0.6666666666666667,True,False,False,45700,45699,45700,45701,45701,45701,45703,45702,45703,45801,100.0,0.8,True,True,True
25,122,45702.0,45704.0,45705.0,True,0.024,0.0,0.6666666666666667,True,False,False,45703,45702,45703,45704,45704,45704,45706,45705,45706,45804,100.0,0.8,True,True,True
25,123,45705.0,45707.0,45709.0,True,0.024,0.25183,1.0,True,False,False,45706,45705,45706,45707,45707,45708,45710,45709,45710,45808,101.0,0.808,True,True,True
25,124,45709.0,45711.0,45712.0,True,0.032,0.19560000000000002,0.6666666666666667,True,False,False,45710,45709,45710,45711,45711,45711,45713,45712,45713,45811,100.0,0.8,True,True,True
25,125,45712.0,45714.0,45715.0,True,0.024,0.20293,0.6666666666666667,True,False,False,45713,45712,45713,45714,45714,45714,45716,45715,45716,45814,100.0,0.8,True,True,True
25,126,45715.0,45717.0,45719.0,True,0.024,0.30562,1.0,True,False,False,45716,45715,45716,45717,45717,45718,45720,45719,45720,45818,101.0,0.808,True,True,True
25,127,45719.0,45721.0,45722.0,True,0.032,0.1956,0.6666666666666667,True,False,False,45720,45719,45720,45721,45721,45721,45723,45722,45723,45821,100.0,0.8,True,True,True
25,128,45722.0,45724.0,45726.0,True,0.024,0.3325500000000001,1.0,True,False,False,45723,45722,45723,45724,45724,45724,45727,45725,45727,45824,100.0,0.8,True,True,True
25,129,45726.0,45728.0,45729.0,True,0.032,0.11249999999999982,0.6666666666666667,True,False,False,45727,45725,45727,45728,45728,45728,45729,45729,45729,45828,100.0,0.8,True,True,True
26,10,3621.0,3636.0,3741.0,True,2.0,0.41056,0.25,True,False,False,3621,3621,3621,3635,3635,3637,3741,3741,3741,3737,101.0,0.808,True,True,True
26,18,6572.0,6586.0,6725.0,True,1.344,0.79765,0.18300653594771243,True,False,False,6572,6572,6572,6585,6585,6587,6725,6725,6725,6687,101.0,0.808,True,True,True
26,21,7541.0,7842.0,8259.0,True,4.048,1.0,0.8384401114206128,True,False,False,7542,7541,7542,7685,7685,7999,8259,8259,8259,8099,257.0,2.056,True,True,True
26,31,11489.0,11510.0,11659.0,True,1.328,0.61193,0.24705882352941178,True,False,False,11490,11489,11490,11509,11509,11511,11659,11659,11659,11611,101.0,0.808,False,True,False
