source_subject,source_record,construction,featuregraph_object_id,start_index,peak_index,end_index,is_complete,period_seconds,full_excursion,temporal_symmetry,transition_complete,plateau_boundary_ambiguous,plateau_invalidated_complete,start_trough_transition_index,start_trough_start_index,start_trough_end_index,peak_transition_index,peak_start_index,peak_end_index,end_trough_transition_index,end_trough_start_index,end_trough_end_index,peak_detection_index,peak_detection_latency_samples,peak_detection_latency_seconds
s00870,3725491_0006,envelope_plateau,32,6337.0,6338.0,6339.0,True,0.032,0.006944444444444198,1.0,True,False,False,6337,6337,6337,6338,6338,6338,6339,6339,6339,6438,100.0,0.8
s00870,3725491_0006,envelope_plateau,33,6339.0,6340.0,6341.0,True,0.016,0.01388888888888884,1.0,True,False,False,6339,6339,6339,6340,6340,6340,6341,6341,6341,6440,100.0,0.8
s00870,3725491_0006,envelope_plateau,34,6341.0,6342.0,6344.0,True,0.016,0.04861111111111116,0.6666666666666667,True,False,False,6341,6341,6341,6342,6342,6343,6344,6344,6344,6443,101.0,0.808
s00870,3725491_0006,envelope_plateau,35,6344.0,6345.0,6346.0,True,0.024,0.02083333333333348,1.0,True,False,False,6344,6344,6344,6345,6345,6345,6346,6346,6346,6445,100.0,0.8
s00870,3725491_0006,envelope_plateau,36,6346.0,6347.0,6348.0,True,0.016,0.02083333333333348,1.0,True,False,False,6346,6346,6346,6347,6347,6347,6348,6348,6348,6447,100.0,0.8
s00870,3725491_0006,envelope_plateau,37,6348.0,6350.0,6353.0,True,0.024,0.10416666666666652,0.8,True,False,False,6348,6348,6348,6349,6349,6352,6353,6353,6353,6452,102.0,0.816
s00870,3725491_0006,envelope_plateau,38,6353.0,6354.0,6355.0,True,0.032,0.02083333333333348,1.0,True,False,False,6353,6353,6353,6354,6354,6354,6355,6355,6355,6454,100.0,0.8
s00870,3725491_0006,envelope_plateau,39,6355.0,6356.0,6357.0,True,0.016,0.01388888888888884,1.0,True,False,False,6355,6355,6355,6356,6356,6356,6357,6357,6357,6456,100.0,0.8
s00870,3725491_0006,envelope_plateau,40,6357.0,6358.0,6360.0,True,0.016,0.02083333333333348,0.6666666666666667,True,False,False,6357,6357,6357,6358,6358,6359,6360,6360,6360,6459,101.0,0.808
s00870,3725491_0006,envelope_plateau,41,6360.0,6361.0,6362.0,True,0.024,0.006944444444444198,1.0,True,False,False,6360,6360,6360,6361,6361,6361,6362,6362,6362,6461,100.0,0.8
s00870,3725491_0006,envelope_plateau,42,6362.0,6363.0,6364.0,True,0.016,0.0,1.0,True,False,False,6362,6362,6362,6363,6363,6363,6364,6364,6364,6463,100.0,0.8
s00870,3725491_0006,envelope_plateau,43,6364.0,6366.0,6369.0,True,0.024,0.02083333333333348,0.8,True,False,False,6364,6364,6364,6365,6365,6368,6369,6369,6369,6468,102.0,0.816
s00870,3725491_0006,envelope_plateau,44,6369.0,6370.0,6371.0,True,0.032,0.006944444444444198,1.0,True,False,False,6369,6369,6369,6370,6370,6370,6371,6371,6371,6470,100.0,0.8
s00870,3725491_0006,envelope_plateau,45,6371.0,6372.0,6373.0,True,0.016,0.0,1.0,True,False,False,6371,6371,6371,6372,6372,6372,6373,6373,6373,6472,100.0,0.8
s00870,3725491_0006,envelope_plateau,46,6373.0,6374.0,6376.0,True,0.016,0.006944444444444642,0.6666666666666667,True,False,False,6373,6373,6373,6374,6374,6375,6376,6376,6376,6475,101.0,0.808
s00870,3725491_0006,envelope_plateau,47,6376.0,6377.0,6378.0,True,0.024,0.0,1.0,True,False,False,6376,6376,6376,6377,6377,6377,6378,6378,6378,6477,100.0,0.8
s00870,3725491_0006,envelope_plateau,48,6378.0,6379.0,6380.0,True,0.016,0.01388888888888884,1.0,True,False,False,6378,6378,6378,6379,6379,6379,6380,6380,6380,6479,100.0,0.8
s00870,3725491_0006,envelope_plateau,49,6380.0,6382.0,6385.0,True,0.024,0.13194444444444464,0.8,True,False,False,6380,6380,6380,6381,6381,6384,6385,6385,6385,6484,102.0,0.816
s00870,3725491_0006,envelope_plateau,50,6385.0,6386.0,6387.0,True,0.032,0.04166666666666652,1.0,True,False,False,6385,6385,6385,6386,6386,6386,6387,6387,6387,6486,100.0,0.8
s00870,3725491_0006,envelope_plateau,51,6387.0,6388.0,6389.0,True,0.016,0.05555555555555536,1.0,True,False,False,6387,6387,6387,6388,6388,6388,6389,6389,6389,6488,100.0,0.8
s00870,3725491_0006,envelope_plateau,52,6389.0,6390.0,6392.0,True,0.016,0.11805555555555536,0.6666666666666667,True,False,False,6389,6389,6389,6390,6390,6391,6392,6392,6392,6491,101.0,0.808
s00870,3725491_0006,envelope_plateau,53,6392.0,6393.0,6394.0,True,0.024,0.0625,1.0,True,False,False,6392,6392,6392,6393,6393,6393,6394,6394,6394,6493,100.0,0.8
s00870,3725491_0006,envelope_plateau,54,6394.0,6395.0,6396.0,True,0.016,0.0555555555555558,1.0,True,False,False,6394,6394,6394,6395,6395,6395,6396,6396,6396,6495,100.0,0.8
s00870,3725491_0006,envelope_plateau,55,6396.0,6439.0,6655.0,True,0.352,5.479166666666666,0.33204633204633205,True,False,False,6396,6396,6396,6401,6401,6478,6655,6655,6655,6578,139.0,1.112
s00870,3725491_0006,envelope_plateau,56,6655.0,6666.0,6750.0,True,1.816,1.8958333333333335,0.2315789473684211,True,False,False,6655,6655,6655,6665,6665,6667,6750,6750,6750,6767,101.0,0.808
s00870,3725491_0006,envelope_plateau,57,6750.0,6861.0,6981.0,True,1.56,4.076388888888889,0.961038961038961,True,False,False,6750,6750,6750,6861,6861,6861,6981,6981,6981,6961,100.0,0.8
s00870,3725491_0006,envelope_plateau,67,10036.0,10092.0,10202.0,True,1.88,3.1736111111111107,0.6746987951807228,True,False,False,10036,10036,10036,10092,10092,10093,10202,10202,10202,10193,101.0,0.808
s00870,3725491_0006,envelope_plateau,73,11953.0,11963.0,12297.0,True,0.976,3.25,0.05813953488372092,True,False,False,11953,11953,11953,11963,11963,11963,12299,12296,12299,12063,100.0,0.8
s00870,3725491_0006,envelope_plateau,77,13395.0,13419.0,13527.0,True,1.976,0.4652777777777777,0.36363636363636365,True,False,False,13396,13394,13396,13417,13417,13422,13528,13527,13528,13522,103.0,0.824
s00870,3725491_0006,envelope_plateau,80,14235.0,14259.0,14330.0,True,1.736,0.22222222222222232,0.5052631578947369,True,False,False,14236,14235,14236,14259,14259,14259,14330,14330,14330,14359,100.0,0.8
s00870,3725491_0006,envelope_plateau,83,14897.0,14913.0,15020.0,True,2.32,0.6041666666666667,0.26016260162601623,True,False,False,14898,14897,14898,14911,14911,14915,15021,15020,15021,15015,102.0,0.816
s00870,3725491_0006,envelope_plateau,91,17342.0,17364.0,17587.0,True,1.04,1.2083333333333335,0.17959183673469392,True,False,False,17342,17342,17342,17360,17360,17368,17588,17587,17588,17468,104.0,0.832
s00870,3725491_0006,envelope_plateau,99,20214.0,20352.0,20360.0,True,3.016,0.9444444444444444,0.1095890410958904,True,False,False,20214,20214,20214,20351,20351,20353,20360,20360,20360,20453,101.0,0.808
s00870,3725491_0006,envelope_plateau,106,22345.0,22708.0,23044.0,True,4.432,4.104166666666667,0.9613733905579399,True,False,False,22345,22345,22345,22707,22707,22709,23045,23044,23045,22809,101.0,0.808
s00870,3725491_0006,envelope_plateau,107,23044.0,23060.0,23265.0,True,2.816,2.4027777777777777,0.14479638009049778,True,False,False,23045,23044,23045,23059,23059,23061,23265,23265,23265,23161,101.0,0.808
s00870,3725491_0006,envelope_plateau,123,29995.0,30068.0,30087.0,True,1.504,1.5555555555555556,0.4130434782608695,True,False,False,29995,29995,29995,30067,30067,30069,30087,30087,30087,30169,101.0,0.808
s00870,3725491_0006,envelope_plateau,127,30883.0,31113.0,31227.0,True,1.84,1.5208333333333335,0.6627906976744187,True,False,False,30885,30882,30885,31111,31111,31115,31227,31227,31227,31215,102.0,0.816
s00870,3725491_0006,envelope_plateau,129,31488.0,31616.0,31756.0,True,2.144,1.2708333333333335,0.9552238805970149,True,False,False,31489,31488,31489,31615,31615,31618,31756,31756,31756,31718,102.0,0.816
s00870,3725491_0006,envelope_plateau,130,31756.0,31825.0,31865.0,True,1.672,0.9583333333333335,0.7339449541284404,True,False,False,31756,31756,31756,31824,31824,31827,31865,31865,31865,31927,102.0,0.816
s00870,3725491_0006,envelope_plateau,144,35482.0,35587.0,35688.0,True,1.76,0.125,0.9805825242718447,True,False,False,35485,35480,35485,35585,35585,35589,35689,35688,35689,35689,102.0,0.816
s00870,3725491_0006,envelope_plateau,145,35688.0,35830.0,35903.0,True,1.944,0.23611111111111094,0.6790697674418604,True,False,False,35689,35688,35689,35829,35829,35831,35904,35903,35904,35931,101.0,0.808
s00870,3725491_0006,envelope_plateau,150,36748.0,36755.0,36880.0,True,1.0,0.29861111111111116,0.10606060606060608,True,False,False,36748,36748,36748,36752,36752,36759,36881,36880,36881,36859,104.0,0.832
s00870,3725491_0006,envelope_plateau,154,38185.0,38255.0,38307.0,True,2.712,0.4305555555555556,0.8524590163934427,True,False,False,38186,38185,38186,38255,38255,38255,38307,38307,38307,38355,100.0,0.8
s00870,3725491_0006,envelope_plateau,155,38307.0,38557.0,38750.0,True,2.416,2.166666666666667,0.871331828442438,True,False,False,38307,38307,38307,38553,38553,38561,38750,38750,38750,38661,104.0,0.832
s00870,3725491_0006,envelope_plateau,159,39804.0,39966.0,40206.0,True,2.968,1.8819444444444444,0.8059701492537313,True,False,False,39805,39804,39805,39965,39965,39967,40206,40206,40206,40067,101.0,0.808
s00870,3725491_0006,envelope_plateau,160,40206.0,40207.0,40245.0,True,1.928,1.277777777777778,0.05128205128205132,True,False,False,40206,40206,40206,40207,40207,40208,40245,40245,40245,40308,101.0,0.808
s00870,3725491_0006,envelope_plateau,166,42233.0,42256.0,42265.0,True,1.888,0.05555555555555558,0.5625,True,False,False,42234,42233,42234,42252,42252,42261,42266,42265,42266,42361,105.0,0.84
s00870,3725491_0006,envelope_plateau,167,42265.0,42500.0,42685.0,True,1.952,2.3125,0.8809523809523809,True,False,False,42266,42265,42266,42499,42499,42501,42685,42685,42685,42601,101.0,0.808
s00870,3725491_0006,envelope_plateau,178,47143.0,47217.0,47337.0,True,1.528,1.4236111111111112,0.7628865979381443,True,False,False,47143,47143,47143,47216,47216,47219,47337,47337,47337,47319,102.0,0.816
s00870,3725491_0006,envelope_plateau,192,52506.0,52547.0,52840.0,True,1.688,2.2222222222222223,0.2455089820359282,True,False,False,52507,52506,52507,52547,52547,52547,52840,52840,52840,52647,100.0,0.8
s00870,3725491_0006,envelope_plateau,199,55468.0,55493.0,55539.0,True,3.08,0.06944444444444442,0.704225352112676,True,False,False,55468,55468,55468,55491,55491,55495,55540,55539,55540,55595,102.0,0.816
s00870,3725491_0006,envelope_plateau,200,55539.0,55541.0,55542.0,True,0.384,0.006944444444444642,0.6666666666666667,True,False,False,55540,55539,55540,55541,55541,55541,55542,55542,55542,55641,100.0,0.8
s00870,3725491_0006,envelope_plateau,204,56728.0,56982.0,57214.0,True,4.216,1.701388888888889,0.9547325102880658,True,False,False,56728,56728,56728,56981,56981,56983,57214,57214,57214,57083,101.0,0.808
s00870,3725491_0006,envelope_plateau,205,57214.0,57238.0,57242.0,True,2.048,0.0625,0.2857142857142857,True,False,False,57214,57214,57214,57235,57235,57241,57243,57242,57243,57341,103.0,0.824
s00946,3462211_0001,envelope,3,525.0,563.0,679.0,True,1.28,1.1320293398533008,0.49350649350649356,,,,,,,,,,,,,,,
s00946,3462211_0001,envelope,5,881.0,1005.0,1075.0,True,1.872,1.1051344743276283,0.7216494845360825,,,,,,,,,,,,,,,
s00946,3462211_0001,envelope,9,1709.0,1777.0,1887.0,True,1.408,1.312958435207824,0.7640449438202247,,,,,,,,,,,,,,,
s00946,3462211_0001,envelope,31,6388.0,6457.0,6553.0,True,1.408,1.0684596577017116,0.8363636363636364,,,,,,,,,,,,,,,
s00946,3462211_0001,envelope,48,10057.0,10104.0,10220.0,True,1.304,1.2249388753056234,0.5766871165644172,,,,,,,,,,,,,,,
s00946,3462211_0001,envelope,59,12349.0,12427.0,12497.0,True,1.48,1.0562347188264058,0.9459459459459459,,,,,,,,,,,,,,,
s00946,3462211_0001,envelope,61,12722.0,12782.0,12861.0,True,1.4,0.9828850855745721,0.8633093525179856,,,,,,,,,,,,,,,
s00946,3462211_0001,envelope,66,13742.0,13855.0,13909.0,True,1.92,0.8068459657701712,0.6467065868263473,,,,,,,,,,,,,,,
s00946,3462211_0001,envelope,69,14365.0,14415.0,14513.0,True,1.264,1.0831295843520783,0.6756756756756757,,,,,,,,,,,,,,,
s00946,3462211_0001,envelope,77,15960.0,16033.0,16144.0,True,1.456,1.0268948655256724,0.7934782608695652,,,,,,,,,,,,,,,
s00946,3462211_0001,envelope,186,41784.0,41875.0,41944.0,True,1.784,0.9486552567237163,0.8625,,,,,,,,,,,,,,,
s00946,3462211_0001,envelope_plateau,3,524.0,563.0,679.0,True,1.28,1.1320293398533008,0.5032258064516129,True,False,False,525,524,525,563,563,563,679,679,679,663,100.0,0.8
s00946,3462211_0001,envelope_plateau,5,881.0,1006.0,1075.0,True,1.872,1.1051344743276283,0.711340206185567,True,False,False,881,881,881,1005,1005,1007,1075,1075,1075,1107,101.0,0.808
s00946,3462211_0001,envelope_plateau,9,1709.0,1777.0,1887.0,True,1.408,1.312958435207824,0.7640449438202247,True,False,False,1709,1709,1709,1777,1777,1777,1887,1887,1887,1877,100.0,0.8
s00946,3462211_0001,envelope_plateau,31,6387.0,6458.0,6553.0,True,1.408,1.0684596577017116,0.8554216867469879,True,False,False,6388,6387,6388,6457,6457,6459,6553,6553,6553,6559,101.0,0.808
s00946,3462211_0001,envelope_plateau,48,10057.0,10105.0,10220.0,True,1.312,1.2249388753056234,0.5889570552147239,True,False,False,10057,10057,10057,10104,10104,10107,10220,10220,10220,10207,102.0,0.816
s00946,3462211_0001,envelope_plateau,59,12349.0,12427.0,12497.0,True,1.48,1.0562347188264058,0.9459459459459459,True,False,False,12349,12349,12349,12427,12427,12427,12497,12497,12497,12527,100.0,0.8
s00946,3462211_0001,envelope_plateau,61,12722.0,12782.0,12861.0,True,1.392,0.9828850855745721,0.8633093525179856,True,False,False,12722,12722,12722,12782,12782,12783,12861,12861,12861,12883,101.0,0.808
s00946,3462211_0001,envelope_plateau,66,13742.0,13855.0,13908.0,True,1.912,0.8068459657701712,0.6385542168674698,True,False,False,13742,13742,13742,13855,13855,13855,13909,13908,13909,13955,100.0,0.8
s00946,3462211_0001,envelope_plateau,69,14365.0,14415.0,14513.0,True,1.264,1.0831295843520783,0.6756756756756757,True,False,False,14365,14365,14365,14415,14415,14415,14513,14513,14513,14515,100.0,0.8
s00946,3462211_0001,envelope_plateau,77,15960.0,16033.0,16144.0,True,1.456,1.0268948655256724,0.7934782608695652,True,False,False,15960,15960,15960,16033,16033,16033,16144,16144,16144,16133,100.0,0.8
s00946,3462211_0001,envelope_plateau,186,41784.0,41875.0,41944.0,True,1.784,0.9486552567237163,0.8625,True,False,False,41784,41784,41784,41875,41875,41875,41944,41944,41944,41975,100.0,0.8
s00985,3489658_0001,envelope,16,4193.0,4194.0,4195.0,True,1.096,0.007334963325183352,1.0,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,40,10440.0,10529.0,10561.0,True,2.064,1.371638141809291,0.5289256198347108,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,96,26946.0,27091.0,27152.0,True,3.728,2.0048899755501224,0.5922330097087378,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,115,32269.0,32270.0,32274.0,True,0.312,0.07823960880195613,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,116,32274.0,32275.0,32279.0,True,0.04,0.0806845965770171,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,117,32279.0,32280.0,32284.0,True,0.04,0.11735941320293386,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,118,32284.0,32285.0,32289.0,True,0.04,0.13447432762836187,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,119,32289.0,32290.0,32294.0,True,0.04,0.12713936430317851,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,120,32294.0,32295.0,32299.0,True,0.04,0.11246943765281181,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,121,32299.0,32300.0,32304.0,True,0.04,0.08557457212713937,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,122,32304.0,32305.0,32309.0,True,0.04,0.07579462102689488,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,123,32309.0,32310.0,32314.0,True,0.04,0.06601466992665034,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,124,32314.0,32315.0,32319.0,True,0.04,0.04400977995110028,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,125,32319.0,32320.0,32322.0,True,0.04,0.01466992665036676,0.6666666666666667,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,126,32322.0,32323.0,32324.0,True,0.024,0.007334963325183352,1.0,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,127,32324.0,32325.0,32327.0,True,0.016,0.004889975550122272,0.6666666666666667,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,128,32327.0,32328.0,32329.0,True,0.024,0.004889975550122272,1.0,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,129,32329.0,32330.0,32332.0,True,0.016,0.019559902200488977,0.6666666666666667,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,130,32332.0,32333.0,32334.0,True,0.024,0.01711491442542784,1.0,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,131,32334.0,32335.0,32337.0,True,0.016,0.053789731051344714,0.6666666666666667,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,132,32337.0,32338.0,32339.0,True,0.024,0.03667481662591687,1.0,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,133,32339.0,32340.0,32342.0,True,0.016,0.08312958435207818,0.6666666666666667,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,134,32342.0,32343.0,32344.0,True,0.024,0.04645476772616142,1.0,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,135,32344.0,32345.0,32347.0,True,0.016,0.0953545232273838,0.6666666666666667,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,136,32347.0,32348.0,32352.0,True,0.024,0.19804400977995118,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,137,32352.0,32353.0,32357.0,True,0.04,0.19804400977995118,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,138,32357.0,32369.0,32506.0,True,0.128,2.161369193154034,0.1610738255033557,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,175,42562.0,42563.0,42567.0,True,0.512,0.13936430317848403,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,176,42567.0,42568.0,42572.0,True,0.04,0.11246943765281175,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,177,42572.0,42573.0,42577.0,True,0.04,0.10757946210268951,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,178,42577.0,42578.0,42582.0,True,0.04,0.08312958435207823,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,179,42582.0,42583.0,42587.0,True,0.04,0.06601466992665037,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,180,42587.0,42588.0,42590.0,True,0.04,0.026894865525672374,0.6666666666666667,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,181,42590.0,42591.0,42592.0,True,0.024,0.012224938875305624,1.0,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,182,42592.0,42593.0,42595.0,True,0.016,0.019559902200488997,0.6666666666666667,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,183,42595.0,42596.0,42597.0,True,0.024,0.009779951100244495,1.0,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,184,42597.0,42598.0,42600.0,True,0.016,0.01711491442542787,0.6666666666666667,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,185,42600.0,42601.0,42602.0,True,0.024,0.007334963325183366,1.0,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,186,42602.0,42603.0,42605.0,True,0.016,0.00733496332518338,0.6666666666666667,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,187,42605.0,42606.0,42607.0,True,0.024,0.002444987775061122,1.0,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,188,42607.0,42608.0,42610.0,True,0.016,0.0,0.6666666666666667,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,189,42610.0,42611.0,42615.0,True,0.024,0.029339853300733493,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,190,42615.0,42616.0,42620.0,True,0.04,0.08801955990220049,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,191,42620.0,42621.0,42625.0,True,0.04,0.14914425427872863,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,192,42625.0,42626.0,42630.0,True,0.04,0.19559902200488996,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,193,42630.0,42631.0,42635.0,True,0.04,0.22493887530562345,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,194,42635.0,42659.0,42823.0,True,0.224,2.119804400977995,0.25531914893617025,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,232,54143.0,54144.0,54147.0,True,1.0,0.024449877750611262,0.5,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,233,54147.0,54148.0,54152.0,True,0.032,0.0488997555012225,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,234,54152.0,54153.0,54157.0,True,0.04,0.051344743276283605,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,235,54157.0,54158.0,54162.0,True,0.04,0.04645476772616142,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope,236,54162.0,54163.0,54167.0,True,0.04,0.03667481662591687,0.4,,,,,,,,,,,,,,,
s00985,3489658_0001,envelope_plateau,40,10439.0,10531.0,10561.0,True,1.944,1.371638141809291,0.4918032786885246,True,False,False,10440,10439,10440,10529,10529,10533,10561,10561,10561,10633,102.0,0.816
s00985,3489658_0001,envelope_plateau,96,26946.0,27093.0,27152.0,True,3.744,2.0048899755501224,0.5728155339805825,True,False,False,26946,26946,26946,27091,27091,27095,27152,27152,27152,27195,102.0,0.816
s00985,3489658_0001,envelope_plateau,115,32269.0,32271.0,32274.0,True,0.216,0.07823960880195613,0.8,True,False,False,32269,32269,32269,32270,32270,32273,32274,32274,32274,32373,102.0,0.816
s00985,3489658_0001,envelope_plateau,116,32274.0,32276.0,32279.0,True,0.04,0.0806845965770171,0.8,True,False,False,32274,32274,32274,32275,32275,32278,32279,32279,32279,32378,102.0,0.816
s00985,3489658_0001,envelope_plateau,117,32279.0,32281.0,32284.0,True,0.04,0.11735941320293386,0.8,True,False,False,32279,32279,32279,32280,32280,32283,32284,32284,32284,32383,102.0,0.816
s00985,3489658_0001,envelope_plateau,118,32284.0,32286.0,32289.0,True,0.04,0.13447432762836187,0.8,True,False,False,32284,32284,32284,32285,32285,32288,32289,32289,32289,32388,102.0,0.816
s00985,3489658_0001,envelope_plateau,119,32289.0,32291.0,32294.0,True,0.04,0.12713936430317851,0.8,True,False,False,32289,32289,32289,32290,32290,32293,32294,32294,32294,32393,102.0,0.816
s00985,3489658_0001,envelope_plateau,120,32294.0,32296.0,32299.0,True,0.04,0.11246943765281181,0.8,True,False,False,32294,32294,32294,32295,32295,32298,32299,32299,32299,32398,102.0,0.816
s00985,3489658_0001,envelope_plateau,121,32299.0,32301.0,32304.0,True,0.04,0.08557457212713937,0.8,True,False,False,32299,32299,32299,32300,32300,32303,32304,32304,32304,32403,102.0,0.816
s00985,3489658_0001,envelope_plateau,122,32304.0,32306.0,32309.0,True,0.04,0.07579462102689488,0.8,True,False,False,32304,32304,32304,32305,32305,32308,32309,32309,32309,32408,102.0,0.816
s00985,3489658_0001,envelope_plateau,123,32309.0,32311.0,32314.0,True,0.04,0.06601466992665034,0.8,True,False,False,32309,32309,32309,32310,32310,32313,32314,32314,32314,32413,102.0,0.816
s00985,3489658_0001,envelope_plateau,124,32314.0,32316.0,32319.0,True,0.04,0.04400977995110028,0.8,True,False,False,32314,32314,32314,32315,32315,32318,32319,32319,32319,32418,102.0,0.816
s00985,3489658_0001,envelope_plateau,125,32319.0,32320.0,32322.0,True,0.032,0.01466992665036676,0.6666666666666667,True,False,False,32319,32319,32319,32320,32320,32321,32322,32322,32322,32421,101.0,0.808
s00985,3489658_0001,envelope_plateau,126,32322.0,32323.0,32324.0,True,0.024,0.007334963325183352,1.0,True,False,False,32322,32322,32322,32323,32323,32323,32324,32324,32324,32423,100.0,0.8
s00985,3489658_0001,envelope_plateau,127,32324.0,32325.0,32327.0,True,0.016,0.004889975550122272,0.6666666666666667,True,False,False,32324,32324,32324,32325,32325,32326,32327,32327,32327,32426,101.0,0.808
s00985,3489658_0001,envelope_plateau,128,32327.0,32328.0,32329.0,True,0.024,0.004889975550122272,1.0,True,False,False,32327,32327,32327,32328,32328,32328,32329,32329,32329,32428,100.0,0.8
s00985,3489658_0001,envelope_plateau,129,32329.0,32330.0,32332.0,True,0.016,0.019559902200488977,0.6666666666666667,True,False,False,32329,32329,32329,32330,32330,32331,32332,32332,32332,32431,101.0,0.808
s00985,3489658_0001,envelope_plateau,130,32332.0,32333.0,32334.0,True,0.024,0.01711491442542784,1.0,True,False,False,32332,32332,32332,32333,32333,32333,32334,32334,32334,32433,100.0,0.8
s00985,3489658_0001,envelope_plateau,131,32334.0,32335.0,32337.0,True,0.016,0.053789731051344714,0.6666666666666667,True,False,False,32334,32334,32334,32335,32335,32336,32337,32337,32337,32436,101.0,0.808
s00985,3489658_0001,envelope_plateau,132,32337.0,32338.0,32339.0,True,0.024,0.03667481662591687,1.0,True,False,False,32337,32337,32337,32338,32338,32338,32339,32339,32339,32438,100.0,0.8
s00985,3489658_0001,envelope_plateau,133,32339.0,32340.0,32342.0,True,0.016,0.08312958435207818,0.6666666666666667,True,False,False,32339,32339,32339,32340,32340,32341,32342,32342,32342,32441,101.0,0.808
s00985,3489658_0001,envelope_plateau,134,32342.0,32343.0,32344.0,True,0.024,0.04645476772616142,1.0,True,False,False,32342,32342,32342,32343,32343,32343,32344,32344,32344,32443,100.0,0.8
s00985,3489658_0001,envelope_plateau,135,32344.0,32345.0,32347.0,True,0.016,0.0953545232273838,0.6666666666666667,True,False,False,32344,32344,32344,32345,32345,32346,32347,32347,32347,32446,101.0,0.808
s00985,3489658_0001,envelope_plateau,136,32347.0,32349.0,32352.0,True,0.032,0.19804400977995118,0.8,True,False,False,32347,32347,32347,32348,32348,32351,32352,32352,32352,32451,102.0,0.816
s00985,3489658_0001,envelope_plateau,137,32352.0,32354.0,32357.0,True,0.04,0.19804400977995118,0.8,True,False,False,32352,32352,32352,32353,32353,32356,32357,32357,32357,32456,102.0,0.816
s00985,3489658_0001,envelope_plateau,138,32357.0,32373.0,32506.0,True,0.152,2.161369193154034,0.21476510067114096,True,False,False,32357,32357,32357,32369,32369,32377,32506,32506,32506,32477,104.0,0.832
s00985,3489658_0001,envelope_plateau,175,42562.0,42564.0,42567.0,True,0.376,0.13936430317848403,0.8,True,False,False,42562,42562,42562,42563,42563,42566,42567,42567,42567,42666,102.0,0.816
s00985,3489658_0001,envelope_plateau,176,42567.0,42569.0,42572.0,True,0.04,0.11246943765281175,0.8,True,False,False,42567,42567,42567,42568,42568,42571,42572,42572,42572,42671,102.0,0.816
s00985,3489658_0001,envelope_plateau,177,42572.0,42574.0,42577.0,True,0.04,0.10757946210268951,0.8,True,False,False,42572,42572,42572,42573,42573,42576,42577,42577,42577,42676,102.0,0.816
